Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm)
LA1006075003WRMT1,WR,AED,Hydroxy atrazine,R,180.0,1.2,T,LU,,,,O,811,52.0,
LA1006075003WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,170.0,1.4,T,LU,,,,O,811,52.0,
LA1006075003WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,160.0,1.6,T,LU,,,,O,811,52.0,
LA1006075003WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,140.0,0.36,T,LU,,,,O,811,52.0,
LA1006075003WRMT1,WR,026,"2,4-D",G,120.0,0.65,T,LU,,,,O,811,52.0,
LA1006075003WRMT1,WR,731,Triclopyr,G,86.0,1.6,T,LU,,,,O,811,52.0,
LA1006075003WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,84.0,3.2,T,LU,,,,O,811,52.0,
LA1006075003WRMT1,WR,785,Desisopropyl atrazine,R,71.0,3.1,T,LU,,,,O,811,52.0,
LA1006075003WRMT1,WR,807,Acetochlor,A,52.0,9.2,T,M ,,,,O,812,7.0,
LA1006075003WRMT1,WR,149,Simazine,R,50.0,0.71,T,LU,,,,O,811,52.0,
LA1006075003WRMT1,WR,AEB,Dimethenamid/Dimethenamid P,F,29.0,2.5,T,LU,,,,O,811,52.0,
LA1006075003WRMT1,WR,ACB,Imazapyr,J,29.0,1.0,T,LU,,,,O,811,52.0,
LA1006075003WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,23.0,1.7,T,LU,,,,O,811,52.0,
LA1006075003WRMT1,WR,B46,Clopyralid,G,17.0,3.4,T,LU,,,,O,811,52.0,
LA1006075003WRMT1,WR,B43,Thiamethoxam,A,10.2,6.1,T,LU,,Q,,O,811,52.0,
LA1006075003WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,8.9,0.61,T,LU,,,,O,811,52.0,
LA1006215002WRNY1,WR,785,Desisopropyl atrazine,R,33.0,9.8,T,GI,,,,O,901,73.0,
LA1006215002WRNY1,WR,026,"2,4-D",G,6.0,3.6,T,LU,,Q,,O,902,52.0,
LA1006215002WRNY1,WR,780,Tebuthiuron,F,3.6,0.6,T,LU,,,,O,902,52.0,
LA1006215002WRNY1,WR,ACB,Imazapyr,J,1.5,0.9,T,LU,,Q,,O,902,52.0,
LA1006215002WRNY1,WR,305,Atrazine,R,63.0,2.3,T,GI,,,,O,901,73.0,
LA1006215003WRMT1,WR,758,Bentazon,F,1.3,0.18,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,AEZ,Flufenacet oxanilic acid (OA),A,1.25,0.75,T,LU,,Q,,O,811,52.0,
LA1006215003WRMT1,WR,305,Atrazine,R,480.0,0.66,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,310.0,0.36,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,250.0,1.4,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,AED,Hydroxy atrazine,R,230.0,1.2,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,230.0,1.6,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,283,Metolachlor,A,210.0,1.5,T,M ,,,,O,812,7.0,
LA1006215003WRMT1,WR,964,Desethyl atrazine,R,180.0,0.43,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,170.0,3.2,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,785,Desisopropyl atrazine,R,74.0,3.1,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,731,Triclopyr,G,63.0,1.6,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,032,Diuron,A,45.0,3.5,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,36.0,1.7,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,807,Acetochlor,A,32.0,9.2,T,M ,,,,O,812,7.0,
LA1006215003WRMT1,WR,026,"2,4-D",G,32.0,0.65,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,726,Thiobencarb,P,29.0,7.7,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,149,Simazine,R,21.0,0.71,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,B46,Clopyralid,G,16.0,3.4,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,AEB,Dimethenamid/Dimethenamid P,F,16.0,2.5,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,14.0,0.61,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,ACD,Imazethapyr,J,11.0,1.0,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,B43,Thiamethoxam,A,10.2,6.1,T,LU,,Q,,O,811,52.0,
LA1006215003WRMT1,WR,ACB,Imazapyr,J,8.4,1.0,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,AEP,Clothianidin,F,8.0,4.8,T,LU,,Q,,O,811,52.0,
LA1006215003WRMT1,WR,942,Prometon,R,7.0,0.17,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,701,Fluometuron,A,7.0,4.2,T,LU,,Q,,O,811,52.0,
LA1006215003WRMT1,WR,333,Propazine,R,5.5,3.3,T,LU,,Q,,O,811,52.0,
LA1006215003WRMT1,WR,AEY,Dimethenamid oxanilic acid (OA),F,5.2,0.63,T,LU,,,,O,811,52.0,
LA1006215003WRMT1,WR,607,Metalaxyl/Mefenoxam,F,5.0,3.0,T,LU,,Q,,O,811,52.0,
LA1006215003WRMT1,WR,ACP,Sulfometuron methyl,K,3.2,1.9,T,LU,,Q,,O,811,52.0,
LA1006215003WRMT1,WR,780,Tebuthiuron,F,2.3,0.21,T,LU,,,,O,811,52.0,
LA1007055002WRNY1,WR,305,Atrazine,R,31.0,2.3,T,GI,,,,O,901,73.0,
LA1007055002WRNY1,WR,785,Desisopropyl atrazine,R,16.3,9.8,T,GI,,Q,,O,901,73.0,
LA1007055002WRNY1,WR,780,Tebuthiuron,F,2.5,0.6,T,LU,,,,O,902,52.0,
LA1007065003WRMT1,WR,305,Atrazine,R,1100.0,0.66,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,780,Tebuthiuron,F,2.1,0.21,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,ACZ,Imazapic,J,1.5,0.9,T,LU,,Q,,O,811,52.0,
LA1007065003WRMT1,WR,AEZ,Flufenacet oxanilic acid (OA),A,1.25,0.75,T,LU,,Q,,O,811,52.0,
LA1007065003WRMT1,WR,758,Bentazon,F,0.3,0.18,T,LU,,Q,,O,811,52.0,
LA1007065003WRMT1,WR,AED,Hydroxy atrazine,R,400.0,1.2,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,032,Diuron,A,360.0,3.5,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,230.0,0.36,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,731,Triclopyr,G,220.0,1.6,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,190.0,1.6,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,964,Desethyl atrazine,R,190.0,0.43,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,180.0,1.4,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,026,"2,4-D",G,170.0,0.65,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,150.0,3.2,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,283,Metolachlor,A,140.0,1.5,T,M ,,,,O,812,7.0,
LA1007065003WRMT1,WR,785,Desisopropyl atrazine,R,79.0,3.1,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,28.0,1.7,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,B48,Azoxystrobin,F,21.0,3.0,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,ACB,Imazapyr,J,18.0,1.0,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,807,Acetochlor,A,15.3,9.2,T,M ,,Q,,O,812,7.0,
LA1007065003WRMT1,WR,149,Simazine,R,13.0,0.71,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,ACP,Sulfometuron methyl,K,12.0,1.9,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,967,Imidacloprid,A,10.3,6.2,T,LU,,Q,,O,811,52.0,
LA1007065003WRMT1,WR,B43,Thiamethoxam,A,10.2,6.1,T,LU,,Q,,O,811,52.0,
LA1007065003WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,8.4,0.61,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,AEP,Clothianidin,F,8.0,4.8,T,LU,,Q,,O,811,52.0,
LA1007065003WRMT1,WR,ACD,Imazethapyr,J,6.9,1.0,T,LU,,,,O,811,52.0,
LA1007065003WRMT1,WR,333,Propazine,R,5.5,3.3,T,LU,,Q,,O,811,52.0,
LA1007065003WRMT1,WR,AEB,Dimethenamid/Dimethenamid P,F,4.2,2.5,T,LU,,Q,,O,811,52.0,
LA1007065003WRMT1,WR,AEY,Dimethenamid oxanilic acid (OA),F,4.0,0.63,T,LU,,,,O,811,52.0,
LA1007195002WRNY1,WR,305,Atrazine,R,38.0,2.3,T,GI,,,,O,901,73.0,
LA1007195002WRNY1,WR,785,Desisopropyl atrazine,R,16.3,9.8,T,GI,,Q,,O,901,73.0,
LA1007195002WRNY1,WR,780,Tebuthiuron,F,2.1,0.6,T,LU,,,,O,902,52.0,
LA1007195003WRMT1,WR,333,Propazine,R,5.5,3.3,T,LU,,Q,,O,811,52.0,
LA1007195003WRMT1,WR,607,Metalaxyl/Mefenoxam,F,5.0,3.0,T,LU,,Q,,O,811,52.0,
LA1007195003WRMT1,WR,942,Prometon,R,2.5,0.17,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,780,Tebuthiuron,F,2.3,0.21,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,ACC,Imazaquin,J,1.8,1.1,T,LU,,Q,,O,811,52.0,
LA1007195003WRMT1,WR,AEZ,Flufenacet oxanilic acid (OA),A,1.25,0.75,T,LU,,Q,,O,811,52.0,
LA1007195003WRMT1,WR,758,Bentazon,F,0.98,0.18,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,305,Atrazine,R,580.0,0.66,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,370.0,0.36,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,360.0,1.4,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,350.0,1.6,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,300.0,3.2,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,AED,Hydroxy atrazine,R,220.0,1.2,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,032,Diuron,A,190.0,3.5,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,283,Metolachlor,A,160.0,1.5,T,M ,,,,O,812,7.0,
LA1007195003WRMT1,WR,964,Desethyl atrazine,R,130.0,0.43,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,731,Triclopyr,G,94.0,1.6,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,026,"2,4-D",G,86.0,0.65,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,39.0,1.7,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,785,Desisopropyl atrazine,R,37.0,3.1,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,AAU,Flumetsulam,A,33.0,20.0,T,LU,,Q,,O,811,52.0,
LA1007195003WRMT1,WR,ACB,Imazapyr,J,19.0,1.0,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,B48,Azoxystrobin,F,17.0,3.0,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,16.0,0.61,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,807,Acetochlor,A,15.3,9.2,T,M ,,Q,,O,812,7.0,
LA1007195003WRMT1,WR,967,Imidacloprid,A,10.3,6.2,T,LU,,Q,,O,811,52.0,
LA1007195003WRMT1,WR,B43,Thiamethoxam,A,10.2,6.1,T,LU,,Q,,O,811,52.0,
LA1007195003WRMT1,WR,ACD,Imazethapyr,J,10.0,1.0,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,AEB,Dimethenamid/Dimethenamid P,F,9.7,2.5,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,ACP,Sulfometuron methyl,K,8.9,1.9,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,AEY,Dimethenamid oxanilic acid (OA),F,8.8,0.63,T,LU,,,,O,811,52.0,
LA1007195003WRMT1,WR,AEP,Clothianidin,F,8.0,4.8,T,LU,,Q,,O,811,52.0,
LA1007195003WRMT1,WR,149,Simazine,R,6.1,0.71,T,LU,,,,O,811,52.0,
LA1008025002WRNY1,WR,149,Simazine,R,6.3,3.8,T,GI,,Q,,O,901,73.0,
LA1008025002WRNY1,WR,780,Tebuthiuron,F,2.7,0.6,T,LU,,,,O,902,52.0,
LA1008025002WRNY1,WR,305,Atrazine,R,39.0,2.3,T,GI,,,,O,901,73.0,
LA1008025003WRMT1,WR,AEY,Dimethenamid oxanilic acid (OA),F,3.8,0.63,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,780,Tebuthiuron,F,2.1,0.21,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,ACZ,Imazapic,J,1.5,0.9,T,LU,,Q,,O,811,52.0,
LA1008025003WRMT1,WR,758,Bentazon,F,1.5,0.18,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,032,Diuron,A,620.0,3.5,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,305,Atrazine,R,460.0,0.66,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,AED,Hydroxy atrazine,R,250.0,1.2,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,200.0,0.36,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,160.0,1.6,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,731,Triclopyr,G,160.0,1.6,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,150.0,1.4,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,026,"2,4-D",G,150.0,0.65,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,130.0,3.2,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,633,Hexazinone,S,87.0,1.5,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,964,Desethyl atrazine,R,82.0,0.43,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,283,Metolachlor,A,55.0,1.5,T,M ,,,,O,812,7.0,
LA1008025003WRMT1,WR,B48,Azoxystrobin,F,48.0,3.0,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,785,Desisopropyl atrazine,R,40.0,3.1,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,26.0,1.7,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,149,Simazine,R,20.0,0.71,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,ACP,Sulfometuron methyl,K,15.0,1.9,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,ACB,Imazapyr,J,13.0,1.0,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,B43,Thiamethoxam,A,10.2,6.1,T,LU,,Q,,O,811,52.0,
LA1008025003WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,8.6,0.61,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,AEP,Clothianidin,F,8.0,4.8,T,LU,,Q,,O,811,52.0,
LA1008025003WRMT1,WR,942,Prometon,R,6.4,0.17,T,LU,,,,O,811,52.0,
LA1008025003WRMT1,WR,264,Propiconazole,L,5.7,3.4,T,LU,,Q,,O,811,52.0,
LA1008025003WRMT1,WR,333,Propazine,R,5.5,3.3,T,LU,,Q,,O,811,52.0,
LA1008165002WRNY1,WR,149,Simazine,R,6.3,3.8,T,GI,,Q,,O,901,73.0,
LA1008165002WRNY1,WR,780,Tebuthiuron,F,3.7,0.6,T,LU,,,,O,902,52.0,
LA1008165002WRNY1,WR,964,Desethyl atrazine,R,41.3,24.8,T,GI,,Q,,O,901,73.0,
LA1008165003WRMT1,WR,785,Desisopropyl atrazine,R,32.0,3.1,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,ACP,Sulfometuron methyl,K,22.0,1.9,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,149,Simazine,R,14.0,0.71,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,ACB,Imazapyr,J,11.0,1.0,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,B43,Thiamethoxam,A,10.2,6.1,T,LU,,Q,,O,811,52.0,
LA1008165003WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,9.3,0.61,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,AEP,Clothianidin,F,8.0,4.8,T,LU,,Q,,O,811,52.0,
LA1008165003WRMT1,WR,942,Prometon,R,6.5,0.17,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,ACD,Imazethapyr,J,6.2,1.0,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,264,Propiconazole,L,5.7,3.4,T,LU,,Q,,O,811,52.0,
LA1008165003WRMT1,WR,333,Propazine,R,5.5,3.3,T,LU,,Q,,O,811,52.0,
LA1008165003WRMT1,WR,AEY,Dimethenamid oxanilic acid (OA),F,5.1,0.63,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,607,Metalaxyl/Mefenoxam,F,5.0,3.0,T,LU,,Q,,O,811,52.0,
LA1008165003WRMT1,WR,AEB,Dimethenamid/Dimethenamid P,F,4.2,2.5,T,LU,,Q,,O,811,52.0,
LA1008165003WRMT1,WR,633,Hexazinone,S,2.5,1.5,T,LU,,Q,,O,811,52.0,
LA1008165003WRMT1,WR,780,Tebuthiuron,F,2.2,0.21,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,758,Bentazon,F,1.2,0.18,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,305,Atrazine,R,540.0,0.66,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,AED,Hydroxy atrazine,R,440.0,1.2,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,032,Diuron,A,270.0,3.5,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,260.0,0.36,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,210.0,3.2,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,200.0,1.6,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,180.0,1.4,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,026,"2,4-D",G,160.0,0.65,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,731,Triclopyr,G,130.0,1.6,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,964,Desethyl atrazine,R,110.0,0.43,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,B48,Azoxystrobin,F,100.0,3.0,T,LU,,,,O,811,52.0,
LA1008165003WRMT1,WR,283,Metolachlor,A,77.0,1.5,T,M ,,,,O,812,7.0,
LA1008305002WRNY1,WR,780,Tebuthiuron,F,2.9,0.6,T,LU,,,,O,902,52.0,
LA1008305002WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,,O,901,73.0,
LA1008305002WRNY1,WR,305,Atrazine,R,26.0,2.3,T,GI,,,,O,901,73.0,
LA1008305003WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,2.2,0.61,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,942,Prometon,R,2.2,0.17,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,780,Tebuthiuron,F,1.2,0.21,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,AEY,Dimethenamid oxanilic acid (OA),F,1.05,0.63,T,LU,,Q,,O,811,52.0,
LA1008305003WRMT1,WR,758,Bentazon,F,0.3,0.18,T,LU,,Q,,O,811,52.0,
LA1008305003WRMT1,WR,305,Atrazine,R,210.0,0.66,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,AED,Hydroxy atrazine,R,200.0,1.2,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,B48,Azoxystrobin,F,150.0,3.0,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,026,"2,4-D",G,140.0,0.65,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,83.0,0.36,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,032,Diuron,A,81.0,3.5,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,731,Triclopyr,G,77.0,1.6,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,46.0,1.6,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,44.0,3.2,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,283,Metolachlor,A,40.0,1.5,T,M ,,,,O,812,7.0,
LA1008305003WRMT1,WR,964,Desethyl atrazine,R,33.0,0.43,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,31.0,1.4,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,785,Desisopropyl atrazine,R,12.0,3.1,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,149,Simazine,R,12.0,0.71,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,9.1,1.7,T,LU,,,,O,811,52.0,
LA1008305003WRMT1,WR,264,Propiconazole,L,5.7,3.4,T,LU,,Q,,O,811,52.0,
LA1008305003WRMT1,WR,ACB,Imazapyr,J,5.2,1.0,T,LU,,,,O,811,52.0,
LA1009205002WRNY1,WR,780,Tebuthiuron,F,2.1,0.6,T,LU,,,,O,902,52.0,
LA1009205003WRMT1,WR,ACB,Imazapyr,J,4.6,1.0,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,ACD,Imazethapyr,J,2.0,1.0,T,LU,,Q,,O,811,52.0,
LA1009205003WRMT1,WR,780,Tebuthiuron,F,1.4,0.21,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,758,Bentazon,F,1.2,0.18,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,AEY,Dimethenamid oxanilic acid (OA),F,1.05,0.63,T,LU,,Q,,O,811,52.0,
LA1009205003WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,290.0,0.36,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,200.0,1.6,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,AED,Hydroxy atrazine,R,190.0,1.2,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,170.0,3.2,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,305,Atrazine,R,150.0,0.66,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,140.0,1.4,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,964,Desethyl atrazine,R,74.0,0.43,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,026,"2,4-D",G,40.0,0.65,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,39.0,1.7,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,283,Metolachlor,A,38.0,1.5,T,M ,,,,O,812,7.0,
LA1009205003WRMT1,WR,B48,Azoxystrobin,F,24.0,3.0,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,785,Desisopropyl atrazine,R,24.0,3.1,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,032,Diuron,A,21.0,3.5,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,731,Triclopyr,G,19.0,1.6,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,15.0,0.61,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,149,Simazine,R,6.4,0.71,T,LU,,,,O,811,52.0,
LA1009205003WRMT1,WR,264,Propiconazole,L,5.7,3.4,T,LU,,Q,,O,811,52.0,
LA1010045002WRNY1,WR,305,Atrazine,R,21.0,2.3,T,GI,,,,O,901,73.0,
LA1010045002WRNY1,WR,785,Desisopropyl atrazine,R,16.3,9.8,T,GI,,Q,,O,901,73.0,
LA1010045002WRNY1,WR,780,Tebuthiuron,F,1.0,0.6,T,LU,,Q,,O,902,52.0,
LA1010045003WRMT1,WR,B48,Azoxystrobin,F,5.0,3.0,T,LU,,Q,,O,811,52.0,
LA1010045003WRMT1,WR,942,Prometon,R,3.9,0.17,T,LU,,,,O,811,52.0,
LA1010045003WRMT1,WR,ACB,Imazapyr,J,2.0,1.0,T,LU,,Q,,O,811,52.0,
LA1010045003WRMT1,WR,780,Tebuthiuron,F,1.4,0.21,T,LU,,,,O,811,52.0,
LA1010045003WRMT1,WR,AEY,Dimethenamid oxanilic acid (OA),F,1.05,0.63,T,LU,,Q,,O,811,52.0,
LA1010045003WRMT1,WR,758,Bentazon,F,0.94,0.18,T,LU,,,,O,811,52.0,
LA1010045003WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,220.0,0.36,T,LU,,,,O,811,52.0,
LA1010045003WRMT1,WR,AED,Hydroxy atrazine,R,170.0,1.2,T,LU,,,,O,811,52.0,
LA1010045003WRMT1,WR,305,Atrazine,R,150.0,0.66,T,LU,,,,O,811,52.0,
LA1010045003WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,140.0,1.6,T,LU,,,,O,811,52.0,
LA1010045003WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,120.0,3.2,T,LU,,,,O,811,52.0,
