Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm)
MO9712171095WHUS3,WH,052,Malathion,C,0.436,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712171099WHUS3,WH,052,Malathion,C,0.101,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712171100WHUS3,WH,052,Malathion,C,0.253,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712171101WHUS3,WH,235,Chlorpyrifos methyl,C,0.007,0.001,M,MO,,,H,O,999.0,7.0,6
MO9712171101WHUS3,WH,052,Malathion,C,0.045,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712171102WHUS3,WH,235,Chlorpyrifos methyl,C,0.184,0.001,M,MO,,,H,O,999.0,7.0,6
MO9712171102WHUS3,WH,052,Malathion,C,0.172,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712171103WHUS3,WH,052,Malathion,C,0.266,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712171103WHUS3,WH,235,Chlorpyrifos methyl,C,0.061,0.001,M,MO,,,H,O,999.0,7.0,6
MO9712171104WHUS3,WH,052,Malathion,C,0.765,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712171104WHUS3,WH,562,Pirimiphos methyl,C,0.003,0.002,M,MO,,QV,H,O,999.0,7.0,NT
MO9712171105WHUS3,WH,235,Chlorpyrifos methyl,C,0.005,0.001,M,MO,,,H,O,999.0,7.0,6
MO9712171105WHUS3,WH,052,Malathion,C,0.432,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712171106WHUS3,WH,235,Chlorpyrifos methyl,C,0.114,0.001,M,MO,,,H,O,999.0,7.0,6
MO9712171106WHUS3,WH,052,Malathion,C,0.221,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712171107WHUS3,WH,235,Chlorpyrifos methyl,C,0.005,0.001,M,MO,,,H,O,999.0,7.0,6
MO9712171107WHUS3,WH,052,Malathion,C,1.098,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712171109WHUS3,WH,562,Pirimiphos methyl,C,0.003,0.002,M,MO,,QV,H,O,999.0,7.0,NT
MO9712171109WHUS3,WH,052,Malathion,C,0.038,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712171110WHUS3,WH,562,Pirimiphos methyl,C,0.003,0.002,M,MO,,QV,H,O,999.0,7.0,NT
MO9712171110WHUS3,WH,180,Carbofuran,E,0.008,0.005,M,P,,Q,H,O,999.0,12.0,0.1
MO9712171110WHUS3,WH,235,Chlorpyrifos methyl,C,0.274,0.001,M,MO,,,H,O,999.0,7.0,6
MO9712171112WHUS3,WH,052,Malathion,C,0.432,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712171113WHUS3,WH,235,Chlorpyrifos methyl,C,0.099,0.001,M,MO,,,H,O,999.0,7.0,6
MO9712171114WHUS3,WH,052,Malathion,C,0.286,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712171114WHUS3,WH,235,Chlorpyrifos methyl,C,0.213,0.001,M,MO,,,H,O,999.0,7.0,6
MO9712171115WHUS3,WH,235,Chlorpyrifos methyl,C,0.027,0.001,M,MO,,,H,O,999.0,7.0,6
MO9712171115WHUS3,WH,052,Malathion,C,0.161,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712171116WHUS3,WH,235,Chlorpyrifos methyl,C,0.373,0.001,M,MO,,,H,O,999.0,7.0,6
MO9712171116WHUS3,WH,052,Malathion,C,0.125,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712171116WHUS3,WH,562,Pirimiphos methyl,C,0.003,0.002,M,MO,,QV,H,O,999.0,7.0,NT
MO9712171116WHUS3,WH,160,Chlorpyrifos,C,0.01,0.006,M,MO,,Q,H,O,999.0,7.0,0.5
MO9712181057WHUS3,WH,235,Chlorpyrifos methyl,C,0.493,0.001,M,MO,,,H,O,999.0,7.0,6
MO9712181057WHUS3,WH,052,Malathion,C,0.164,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712181091WHUS3,WH,052,Malathion,C,0.636,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712181096WHUS3,WH,052,Malathion,C,2.981,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712181097WHUS3,WH,052,Malathion,C,0.114,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712181098WHUS3,WH,052,Malathion,C,0.504,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712191200WHUS3,WH,235,Chlorpyrifos methyl,C,0.022,0.001,M,MO,,,H,O,999.0,7.0,6
MO9712191200WHUS3,WH,052,Malathion,C,0.015,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712221180WHUS3,WH,052,Malathion,C,0.618,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712221192WHUS3,WH,235,Chlorpyrifos methyl,C,0.117,0.001,M,MO,,,H,O,999.0,7.0,6
MO9712261186WHUS3,WH,052,Malathion,C,0.012,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712291173WHUS3,WH,235,Chlorpyrifos methyl,C,0.928,0.001,M,MO,,,H,O,999.0,7.0,6
MO9712291188WHUS3,WH,052,Malathion,C,0.049,0.003,M,MO,,,H,O,999.0,7.0,8
MO9712291188WHUS3,WH,235,Chlorpyrifos methyl,C,0.035,0.001,M,MO,,,H,O,999.0,7.0,6
MO9712291392WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9712311170WHUS3,WH,052,Malathion,C,0.048,0.003,M,MO,,,H,O,999.0,7.0,8
MO9705040619WHUS3,WH,052,Malathion,C,0.018,0.003,M,MO,,,H,O,999.0,7.0,8
MO9705050606WHUS3,WH,052,Malathion,C,0.068,0.003,M,MO,,,H,O,999.0,7.0,8
MO9705060621WHUS3,WH,052,Malathion,C,0.025,0.003,M,MO,,,H,O,999.0,7.0,8
MO9705070601WHUS3,WH,160,Chlorpyrifos,C,0.01,0.006,M,MO,,Q,H,O,999.0,7.0,0.5
MO9705070615WHUS3,WH,235,Chlorpyrifos methyl,C,0.033,0.001,M,MO,,,H,O,999.0,7.0,6
MO9705080602WHUS3,WH,052,Malathion,C,0.011,0.003,M,MO,,,H,O,999.0,7.0,8
MO9705080618WHUS3,WH,052,Malathion,C,0.011,0.003,M,MO,,,H,O,999.0,7.0,8
MO9705080620WHUS3,WH,052,Malathion,C,0.012,0.003,M,MO,,,H,O,999.0,7.0,8
MO9705200632WHUS3,WH,052,Malathion,C,0.01,0.003,M,MO,,,H,O,999.0,7.0,8
MO9705220605WHUS3,WH,052,Malathion,C,0.011,0.003,M,MO,,,H,O,999.0,7.0,8
MO9705220609WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9705270641WHUS3,WH,235,Chlorpyrifos methyl,C,0.007,0.001,M,MO,,,H,O,999.0,7.0,6
MO9705290603WHUS3,WH,160,Chlorpyrifos,C,0.01,0.006,M,MO,,Q,H,O,999.0,7.0,0.5
MO9705290604WHUS3,WH,235,Chlorpyrifos methyl,C,0.006,0.001,M,MO,,,H,O,999.0,7.0,6
MO9706020640WHUS3,WH,235,Chlorpyrifos methyl,C,0.015,0.001,M,MO,,,H,O,999.0,7.0,6
MO9706020795WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9706020797WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9706050798WHUS3,WH,235,Chlorpyrifos methyl,C,0.208,0.001,M,MO,,,H,O,999.0,7.0,6
MO9706060612WHUS3,WH,052,Malathion,C,0.951,0.003,M,MO,,,H,O,999.0,7.0,8
MO9706060794WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9706090849WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9706100607WHUS3,WH,055,Methoxychlor Total,A,0.028,0.007,M,MO,,,H,O,999.0,7.0,2
MO9706100608WHUS3,WH,055,Methoxychlor Total,A,0.028,0.007,M,MO,,,H,O,999.0,7.0,2
MO9706100610WHUS3,WH,235,Chlorpyrifos methyl,C,0.085,0.001,M,MO,,,H,O,999.0,7.0,6
MO9706100611WHUS3,WH,235,Chlorpyrifos methyl,C,0.015,0.001,M,MO,,,H,O,999.0,7.0,6
MO9706100613WHUS3,WH,235,Chlorpyrifos methyl,C,0.199,0.001,M,MO,,,H,O,999.0,7.0,6
MO9706100614WHUS3,WH,235,Chlorpyrifos methyl,C,0.054,0.001,M,MO,,,H,O,999.0,7.0,6
MO9706100616WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9706100639WHUS3,WH,052,Malathion,C,0.011,0.003,M,MO,,,H,O,999.0,7.0,8
MO9706160753WHUS3,WH,235,Chlorpyrifos methyl,C,0.005,0.001,M,MO,,,H,O,999.0,7.0,6
MO9706170633WHUS3,WH,235,Chlorpyrifos methyl,C,0.061,0.001,M,MO,,,H,O,999.0,7.0,6
MO9706170634WHUS3,WH,235,Chlorpyrifos methyl,C,0.066,0.001,M,MO,,,H,O,999.0,7.0,6
MO9706170635WHUS3,WH,052,Malathion,C,0.012,0.003,M,MO,,,H,O,999.0,7.0,8
MO9706170636WHUS3,WH,052,Malathion,C,0.016,0.003,M,MO,,,H,O,999.0,7.0,8
MO9706170637WHUS3,WH,052,Malathion,C,0.011,0.003,M,MO,,,H,O,999.0,7.0,8
MO9706170638WHUS3,WH,052,Malathion,C,0.015,0.003,M,MO,,,H,O,999.0,7.0,8
MO9706170642WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9706170644WHUS3,WH,157,Thiabendazole,B,0.012,0.007,M,MO,,Q,H,O,999.0,7.0,1
MO9706170645WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9706170646WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9706170647WHUS3,WH,235,Chlorpyrifos methyl,C,0.048,0.001,M,MO,,,H,O,999.0,7.0,6
MO9706170648WHUS3,WH,235,Chlorpyrifos methyl,C,0.061,0.001,M,MO,,,H,O,999.0,7.0,6
MO9706170649WHUS3,WH,235,Chlorpyrifos methyl,C,0.062,0.001,M,MO,,,H,O,999.0,7.0,6
MO9706170650WHUS3,WH,235,Chlorpyrifos methyl,C,0.113,0.001,M,MO,,,H,O,999.0,7.0,6
MO9706190623WHUS3,WH,052,Malathion,C,1.486,0.003,M,MO,,,H,O,999.0,7.0,8
MO9706200622WHUS3,WH,052,Malathion,C,0.023,0.003,M,MO,,,H,O,999.0,7.0,8
MO9706200624WHUS3,WH,052,Malathion,C,0.017,0.003,M,MO,,,H,O,999.0,7.0,8
MO9706200629WHUS3,WH,052,Malathion,C,0.011,0.003,M,MO,,,H,O,999.0,7.0,8
MO9706200630WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9706200708WHUS3,WH,235,Chlorpyrifos methyl,C,0.346,0.001,M,MO,,,H,O,999.0,7.0,6
MO9706250628WHUS3,WH,235,Chlorpyrifos methyl,C,0.058,0.001,M,MO,,,H,O,999.0,7.0,6
MO9706250741WHUS3,WH,604,Imazalil,N,0.022,0.006,M,MO,,,H,O,999.0,7.0,0.05
MO9706250743WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9706260742WHUS3,WH,604,Imazalil,N,0.01,0.006,M,MO,,Q,H,O,999.0,7.0,0.05
MO9706270731WHUS3,WH,235,Chlorpyrifos methyl,C,0.002,0.001,M,MO,,Q,H,O,999.0,7.0,6
MO9706290689WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9706300627WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9706300720WHUS3,WH,235,Chlorpyrifos methyl,C,0.002,0.001,M,MO,,Q,H,O,999.0,7.0,6
MO9707010652WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707010657WHUS3,WH,305,Atrazine,R,0.003,0.002,M,MO,,Q,H,O,999.0,7.0,0.25
MO9707010660WHUS3,WH,305,Atrazine,R,0.003,0.002,M,MO,,Q,H,O,999.0,7.0,0.25
MO9707010661WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707010662WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707010664WHUS3,WH,052,Malathion,C,0.057,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707010665WHUS3,WH,052,Malathion,C,0.067,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707010686WHUS3,WH,562,Pirimiphos methyl,C,0.003,0.002,M,MO,,QV,H,O,999.0,7.0,NT
MO9707020653WHUS3,WH,235,Chlorpyrifos methyl,C,0.002,0.001,M,MO,,Q,H,O,999.0,7.0,6
MO9707020659WHUS3,WH,235,Chlorpyrifos methyl,C,0.061,0.001,M,MO,,,H,O,999.0,7.0,6
MO9707020667WHUS3,WH,052,Malathion,C,0.031,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707020672WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707020677WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707020679WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707020684WHUS3,WH,052,Malathion,C,0.016,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707020690WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707020718WHUS3,WH,024,Diazinon,C,0.013,0.008,M,MO,,Q,H,O,999.0,7.0,0.05
MO9707020730WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707030676WHUS3,WH,235,Chlorpyrifos methyl,C,0.004,0.001,M,MO,,,H,O,999.0,7.0,6
MO9707030681WHUS3,WH,305,Atrazine,R,0.003,0.002,M,MO,,Q,H,O,999.0,7.0,0.25
MO9707030685WHUS3,WH,052,Malathion,C,0.022,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707030719WHUS3,WH,052,Malathion,C,0.015,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707030771WHUS3,WH,052,Malathion,C,0.038,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707050749WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707060692WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707070680WHUS3,WH,235,Chlorpyrifos methyl,C,0.01,0.001,M,MO,,,H,O,999.0,7.0,6
MO9707070683WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707070701WHUS3,WH,160,Chlorpyrifos,C,0.01,0.006,M,MO,,Q,H,O,999.0,7.0,0.5
MO9707070703WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707070705WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707070727WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707070747WHUS3,WH,052,Malathion,C,0.017,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707080691WHUS3,WH,562,Pirimiphos methyl,C,0.003,0.002,M,MO,,QV,H,O,999.0,7.0,NT
MO9707080713WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707080724WHUS3,WH,235,Chlorpyrifos methyl,C,0.006,0.001,M,MO,,,H,O,999.0,7.0,6
MO9707080738WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,R,999.0,7.0,8
MO9707090735WHUS3,WH,052,Malathion,C,0.021,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707100692WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707100694WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707100707WHUS3,WH,235,Chlorpyrifos methyl,C,0.023,0.001,M,MO,,,H,O,999.0,7.0,6
MO9707140721WHUS3,WH,604,Imazalil,N,0.01,0.006,M,MO,,Q,H,O,999.0,7.0,0.05
MO9707140722WHUS3,WH,055,Methoxychlor Total,A,0.033,0.007,M,MO,,,H,O,999.0,7.0,2
MO9707140723WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,R,999.0,7.0,8
MO9707140728WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707140729WHUS3,WH,160,Chlorpyrifos,C,0.01,0.006,M,MO,,Q,H,O,999.0,7.0,0.5
MO9707140773WHUS3,WH,235,Chlorpyrifos methyl,C,0.002,0.001,M,MO,,Q,H,O,999.0,7.0,6
MO9707140774WHUS3,WH,235,Chlorpyrifos methyl,C,0.007,0.001,M,MO,,,H,O,999.0,7.0,6
MO9707150715WHUS3,WH,235,Chlorpyrifos methyl,C,0.002,0.001,M,MO,,Q,H,O,999.0,7.0,6
MO9707160698WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707160699WHUS3,WH,235,Chlorpyrifos methyl,C,0.008,0.001,M,MO,,,H,O,999.0,7.0,6
MO9707160711WHUS3,WH,235,Chlorpyrifos methyl,C,0.002,0.001,M,MO,,Q,H,O,999.0,7.0,6
MO9707160712WHUS3,WH,052,Malathion,C,0.011,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707160716WHUS3,WH,235,Chlorpyrifos methyl,C,0.058,0.001,M,MO,,,H,O,999.0,7.0,6
MO9707160725WHUS3,WH,052,Malathion,C,0.024,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707160831WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707170709WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707180829WHUS3,WH,305,Atrazine,R,0.003,0.002,M,MO,,Q,H,O,999.0,7.0,0.25
MO9707230700WHUS3,WH,562,Pirimiphos methyl,C,0.003,0.002,M,MO,,QV,H,R,999.0,7.0,NT
MO9707230737WHUS3,WH,052,Malathion,C,0.018,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707240870WHUS3,WH,235,Chlorpyrifos methyl,C,0.006,0.001,M,MO,,,H,O,999.0,7.0,6
MO9707250791WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707280762WHUS3,WH,052,Malathion,C,0.037,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707280765WHUS3,WH,052,Malathion,C,0.041,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707280767WHUS3,WH,052,Malathion,C,0.021,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707280936WHUS3,WH,052,Malathion,C,0.168,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707280938WHUS3,WH,235,Chlorpyrifos methyl,C,0.006,0.001,M,MO,,,H,O,999.0,7.0,6
MO9707280969WHUS3,WH,235,Chlorpyrifos methyl,C,0.029,0.001,M,MO,,,H,O,999.0,7.0,6
MO9707280970WHUS3,WH,235,Chlorpyrifos methyl,C,0.023,0.001,M,MO,,,H,O,999.0,7.0,6
MO9707290835WHUS3,WH,052,Malathion,C,0.071,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707300761WHUS3,WH,180,Carbofuran,E,0.008,0.005,M,MO,,Q,H,O,999.0,12.0,0.1
MO9707300763WHUS3,WH,305,Atrazine,R,0.003,0.002,M,MO,,Q,H,O,999.0,7.0,0.25
MO9707300852WHUS3,WH,235,Chlorpyrifos methyl,C,0.158,0.001,M,MO,,,H,O,999.0,7.0,6
MO9707310759WHUS3,WH,160,Chlorpyrifos,C,0.01,0.006,M,MO,,Q,H,O,999.0,7.0,0.5
MO9707310760WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9707310793WHUS3,WH,052,Malathion,C,0.021,0.003,M,MO,,,H,O,999.0,7.0,8
MO9707310851WHUS3,WH,235,Chlorpyrifos methyl,C,0.002,0.001,M,MO,,Q,H,O,999.0,7.0,6
MO9708010781WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708010784WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708010792WHUS3,WH,180,Carbofuran,E,0.008,0.005,M,MO,,Q,H,O,999.0,12.0,0.1
MO9708010933WHUS3,WH,235,Chlorpyrifos methyl,C,0.019,0.001,M,MO,,,H,O,999.0,7.0,6
MO9708030863WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708040764WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708040768WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708040769WHUS3,WH,052,Malathion,C,0.027,0.003,M,MO,,,H,O,999.0,7.0,8
MO9708040770WHUS3,WH,052,Malathion,C,0.014,0.003,M,MO,,,H,O,999.0,7.0,8
MO9708040775WHUS3,WH,235,Chlorpyrifos methyl,C,0.002,0.001,M,MO,,Q,H,O,999.0,7.0,6
MO9708040776WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708040777WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708040778WHUS3,WH,235,Chlorpyrifos methyl,C,0.023,0.001,M,MO,,,H,O,999.0,7.0,6
MO9708040790WHUS3,WH,052,Malathion,C,0.023,0.003,M,MO,,,H,O,999.0,7.0,8
MO9708040871WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708050785WHUS3,WH,235,Chlorpyrifos methyl,C,0.002,0.001,M,MO,,Q,H,O,999.0,7.0,6
MO9708050787WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708050801WHUS3,WH,604,Imazalil,N,0.024,0.006,M,MO,,,H,O,999.0,7.0,0.05
MO9708050802WHUS3,WH,235,Chlorpyrifos methyl,C,0.011,0.001,M,MO,,,H,O,999.0,7.0,6
MO9708060779WHUS3,WH,235,Chlorpyrifos methyl,C,0.002,0.001,M,MO,,Q,H,O,999.0,7.0,6
MO9708060786WHUS3,WH,055,Methoxychlor Total,A,0.012,0.007,M,MO,,Q,H,O,999.0,7.0,2
MO9708060788WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708060853WHUS3,WH,235,Chlorpyrifos methyl,C,0.008,0.001,M,MO,,,H,O,999.0,7.0,6
MO9708060865WHUS3,WH,052,Malathion,C,0.017,0.003,M,MO,,,H,O,999.0,7.0,8
MO9708060868WHUS3,WH,052,Malathion,C,0.017,0.003,M,MO,,,H,O,999.0,7.0,8
MO9708070783WHUS3,WH,235,Chlorpyrifos methyl,C,0.198,0.001,M,MO,,,H,O,999.0,7.0,6
MO9708070817WHUS3,WH,235,Chlorpyrifos methyl,C,0.042,0.001,M,MO,,,H,O,999.0,7.0,6
MO9708080800WHUS3,WH,052,Malathion,C,0.063,0.003,M,MO,,,H,O,999.0,7.0,8
MO9708080830WHUS3,WH,052,Malathion,C,0.061,0.003,M,MO,,,H,O,999.0,7.0,8
MO9708110799WHUS3,WH,235,Chlorpyrifos methyl,C,0.004,0.001,M,MO,,,H,O,999.0,7.0,6
MO9708110964WHUS3,WH,235,Chlorpyrifos methyl,C,0.005,0.001,M,MO,,,H,O,999.0,7.0,6
MO9708110965WHUS3,WH,160,Chlorpyrifos,C,0.01,0.006,M,MO,,Q,H,O,999.0,7.0,0.5
MO9708110966WHUS3,WH,052,Malathion,C,0.011,0.003,M,MO,,,H,O,999.0,7.0,8
MO9708110971WHUS3,WH,052,Malathion,C,0.011,0.003,M,MO,,,H,O,999.0,7.0,8
MO9708150811WHUS3,WH,235,Chlorpyrifos methyl,C,0.031,0.001,M,MO,,,H,O,999.0,7.0,6
MO9708150963WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708150967WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708150968WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708180818WHUS3,WH,055,Methoxychlor Total,A,0.027,0.007,M,MO,,,H,O,999.0,7.0,2
MO9708180832WHUS3,WH,052,Malathion,C,0.185,0.003,M,MO,,,H,O,999.0,7.0,8
MO9708180833WHUS3,WH,055,Methoxychlor Total,A,0.012,0.007,M,MO,,Q,H,O,999.0,7.0,2
MO9708180836WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708180850WHUS3,WH,235,Chlorpyrifos methyl,C,0.002,0.001,M,MO,,Q,H,O,999.0,7.0,6
MO9708190806WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708190819WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708190898WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708200805WHUS3,WH,052,Malathion,C,0.064,0.003,M,MO,,,H,O,999.0,7.0,8
MO9708200807WHUS3,WH,235,Chlorpyrifos methyl,C,0.004,0.001,M,MO,,,H,O,999.0,7.0,6
MO9708200809WHUS3,WH,235,Chlorpyrifos methyl,C,0.006,0.001,M,MO,,,H,O,999.0,7.0,6
MO9708200858WHUS3,WH,235,Chlorpyrifos methyl,C,0.034,0.001,M,MO,,,H,O,999.0,7.0,6
MO9708200860WHUS3,WH,235,Chlorpyrifos methyl,C,0.054,0.001,M,MO,,,H,O,999.0,7.0,6
MO9708210834WHUS3,WH,055,Methoxychlor Total,A,0.012,0.007,M,MO,,Q,H,O,999.0,7.0,2
MO9708210857WHUS3,WH,052,Malathion,C,0.005,0.003,M,MO,,Q,H,O,999.0,7.0,8
MO9708220856WHUS3,WH,052,Malathion,C,0.017,0.003,M,MO,,,H,O,999.0,7.0,8
MO9708230837WHUS3,WH,024,Diazinon,C,0.013,0.008,M,MO,,Q,H,O,999.0,7.0,0.05
MO9708240820WHUS3,WH,052,Malathion,C,0.011,0.003,M,MO,,,H,O,999.0,7.0,8
MO9708250812WHUS3,WH,235,Chlorpyrifos methyl,C,0.002,0.001,M,MO,,Q,H,O,999.0,7.0,6
MO9708250816WHUS3,WH,235,Chlorpyrifos methyl,C,0.004,0.001,M,MO,,,H,O,999.0,7.0,6
MO9708250924WHUS3,WH,052,Malathion,C,0.052,0.003,M,MO,,,H,O,999.0,7.0,8
MO9708260813WHUS3,WH,235,Chlorpyrifos methyl,C,0.002,0.001,M,MO,,Q,H,O,999.0,7.0,6
MO9708260839WHUS3,WH,052,Malathion,C,0.017,0.003,M,MO,,,H,O,999.0,7.0,8
