Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm)
GA0612185001WRMT1,WR,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
GA0612185001WRMT1,WR,942,Prometon,R,0.9,0.17,T,LT,,,H,O,811,62.0,
GA0612185001WRMT1,WR,149,Simazine,R,47.0,0.71,T,LT,,,H,O,811,62.0,
GA0612185001WRMT1,WR,305,Atrazine,R,13.0,0.66,T,LT,,,H,O,811,62.0,
GA0612185001WRMT1,WR,785,Desisopropyl atrazine,R,12.0,3.1,T,LT,,,H,O,811,62.0,
GA0612185001WRMT1,WR,964,Desethyl atrazine,R,2.9,0.43,T,LT,,,H,O,811,62.0,
GA0612185001WRMT1,WR,AED,Hydroxy atrazine,R,2.0,1.2,T,LT,,Q,H,O,811,62.0,
GA0612185001WRMT1,WR,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q,H,O,811,62.0,
GA0612185001WRMT1,WR,780,Tebuthiuron,F,1.9,0.21,T,LT,,,H,O,811,62.0,
GA0601095001WRMT1,WR,AED,Hydroxy atrazine,R,2.0,1.2,T,LT,,Q,H,O,811,62.0,
GA0601235001WRMT1,WR,964,Desethyl atrazine,R,1.6,0.43,T,LT,,,H,O,811,62.0,
GA0602135001WRMT1,WR,964,Desethyl atrazine,R,0.72,0.43,T,LT,,Q,H,O,811,62.0,
GA0602275001WRMT1,WR,780,Tebuthiuron,F,1.5,0.21,T,LT,,,H,O,811,62.0,
GA0603135001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1.5,0.36,T,LT,,,H,O,811,62.0,
GA0603275001WRMT1,WR,785,Desisopropyl atrazine,R,17.0,3.1,T,LT,,,H,O,811,62.0,
GA0604105001WRMT1,WR,026,"2,4-D",G,4.5,0.65,T,LT,,,H,O,811,62.0,
GA0604245001WRMT1,WR,758,Bentazon,F,0.3,0.18,T,LT,,Q,H,O,811,62.0,
GA0605085001WRMT1,WR,780,Tebuthiuron,F,1.4,0.21,T,LT,,,H,O,811,62.0,
GA0605225001WRMT1,WR,149,Simazine,R,110.0,0.71,T,LT,,,H,O,811,62.0,
GA0606055001WRMT1,WR,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
GA0606205001WRMT1,WR,305,Atrazine,R,17.0,0.66,T,LT,,,H,O,811,62.0,
GA0607105001WRMT1,WR,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q,H,R ,811,62.0,
GA0607245001WRMT1,WR,149,Simazine,R,59.0,0.71,T,LT,,,H,O,811,62.0,
GA0608075001WRMT1,WR,149,Simazine,R,54.0,0.71,T,LT,,,H,O,811,62.0,
GA0608215001WRMT1,WR,305,Atrazine,R,13.0,0.66,T,LT,,,H,O,811,62.0,
GA0609115001WRMT1,WR,305,Atrazine,R,13.0,0.66,T,LT,,,H,O,811,62.0,
GA0609255001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1.3,0.36,T,LT,,,H,O,811,62.0,
GA0610165001WRMT1,WR,964,Desethyl atrazine,R,3.9,0.43,T,LT,,,H,O,811,62.0,
GA0610305001WRMT1,WR,942,Prometon,R,0.64,0.17,T,LT,,,H,O,811,62.0,
GA0611135001WRMT1,WR,AED,Hydroxy atrazine,R,4.7,1.2,T,LT,,,H,O,811,62.0,
GA0611275001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1.4,0.36,T,LT,,,H,O,811,62.0,
GA0612045001WRMT1,WR,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
GA0612185001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1.2,0.36,T,LT,,,H,O,811,62.0,
GA0601095001WUMT1,WU,942,Prometon,R,1.2,0.17,T,LT,,,H,O,811,62.0,
GA0601095001WUMT1,WU,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
GA0601095001WUMT1,WU,964,Desethyl atrazine,R,0.72,0.43,T,LT,,Q,H,O,811,62.0,
GA0601095001WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LT,,Q,H,O,811,62.0,
GA0601095001WUMT1,WU,ACB,Imazapyr,J,12.0,1.0,T,LT,,,H,O,811,62.0,
GA0601095001WUMT1,WU,032,Diuron,A,5.8,3.5,T,LT,,Q,H,O,811,62.0,
GA0601095001WUMT1,WU,149,Simazine,R,4.3,0.71,T,LT,,,H,O,811,62.0,
GA0601095001WUMT1,WU,305,Atrazine,R,2.8,0.66,T,LT,,,H,O,811,62.0,
GA0601095001WUMT1,WU,AED,Hydroxy atrazine,R,2.0,1.2,T,LT,,Q,H,O,811,62.0,
GA0601095001WUMT1,WU,780,Tebuthiuron,F,1.6,0.21,T,LT,,,H,O,811,62.0,
GA0601235001WUMT1,WU,964,Desethyl atrazine,R,1.6,0.43,T,LT,,,H,O,811,62.0,
GA0601235001WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LT,,Q,H,O,811,62.0,
GA0601235001WUMT1,WU,149,Simazine,R,17.0,0.71,T,LT,,,H,O,811,62.0,
GA0601235001WUMT1,WU,032,Diuron,A,5.8,3.5,T,LT,,Q,H,O,811,62.0,
GA0601235001WUMT1,WU,305,Atrazine,R,5.4,0.66,T,LT,,,H,O,811,62.0,
GA0601235001WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q,H,O,811,62.0,
GA0601235001WUMT1,WU,ACB,Imazapyr,J,4.5,1.0,T,LT,,,H,O,811,62.0,
GA0601235001WUMT1,WU,026,"2,4-D",G,3.0,0.65,T,LT,,,H,O,811,62.0,
GA0601235001WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LT,,Q,H,O,811,62.0,
GA0601235001WUMT1,WU,942,Prometon,R,2.3,0.17,T,LT,,,H,O,811,62.0,
GA0601235001WUMT1,WU,AED,Hydroxy atrazine,R,2.0,1.2,T,LT,,Q,H,O,811,62.0,
GA0601235001WUMT1,WU,780,Tebuthiuron,F,2.0,0.21,T,LT,,,H,O,811,62.0,
GA0602135001WUMT1,WU,AED,Hydroxy atrazine,R,2.0,1.2,T,LT,,Q,H,O,811,62.0,
GA0602135001WUMT1,WU,964,Desethyl atrazine,R,1.4,0.43,T,LT,,,H,O,811,62.0,
GA0602135001WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LT,,Q,H,O,811,62.0,
GA0602135001WUMT1,WU,149,Simazine,R,46.0,0.71,T,LT,,,H,O,811,62.0,
GA0602135001WUMT1,WU,032,Diuron,A,5.8,3.5,T,LT,,Q,H,O,811,62.0,
GA0602135001WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q,H,O,811,62.0,
GA0602135001WUMT1,WU,305,Atrazine,R,5.0,0.66,T,LT,,,H,O,811,62.0,
GA0602135001WUMT1,WU,ACB,Imazapyr,J,4.7,1.0,T,LT,,,H,O,811,62.0,
GA0602135001WUMT1,WU,026,"2,4-D",G,4.2,0.65,T,LT,,,H,O,811,62.0,
GA0602135001WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LT,,Q,H,O,811,62.0,
GA0602135001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,2.6,0.36,T,LT,,,H,O,811,62.0,
GA0602135001WUMT1,WU,942,Prometon,R,2.1,0.17,T,LT,,,H,O,811,62.0,
GA0602275001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1.3,0.36,T,LT,,,H,O,811,62.0,
GA0602275001WUMT1,WU,149,Simazine,R,55.0,0.71,T,LT,,,H,O,811,62.0,
GA0602275001WUMT1,WU,305,Atrazine,R,30.0,0.66,T,LT,,,H,O,811,62.0,
GA0602275001WUMT1,WU,ACB,Imazapyr,J,7.6,1.0,T,LT,,,H,O,811,62.0,
GA0602275001WUMT1,WU,731,Triclopyr,G,6.5,1.6,T,LT,,,H,O,811,62.0,
GA0602275001WUMT1,WU,032,Diuron,A,5.8,3.5,T,LT,,Q,H,O,811,62.0,
GA0602275001WUMT1,WU,026,"2,4-D",G,5.5,0.65,T,LT,,,H,O,811,62.0,
GA0602275001WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q,H,O,811,62.0,
GA0602275001WUMT1,WU,AED,Hydroxy atrazine,R,2.0,1.2,T,LT,,Q,H,O,811,62.0,
GA0602275001WUMT1,WU,964,Desethyl atrazine,R,1.9,0.43,T,LT,,,H,O,811,62.0,
GA0602275001WUMT1,WU,942,Prometon,R,1.9,0.17,T,LT,,,H,O,811,62.0,
GA0602275001WUMT1,WU,ACZ,Imazapic,J,1.5,0.9,T,LT,,Q,H,O,811,62.0,
GA0603135001WUMT1,WU,ACB,Imazapyr,J,4.9,1.0,T,LT,,,H,O,811,62.0,
GA0603135001WUMT1,WU,026,"2,4-D",G,3.0,0.65,T,LT,,,H,O,811,62.0,
GA0603135001WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LT,,Q,H,O,811,62.0,
GA0603135001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,2.3,0.36,T,LT,,,H,O,811,62.0,
GA0603135001WUMT1,WU,AED,Hydroxy atrazine,R,2.0,1.2,T,LT,,Q,H,O,811,62.0,
GA0603135001WUMT1,WU,780,Tebuthiuron,F,1.7,0.21,T,LT,,,H,O,811,62.0,
GA0603135001WUMT1,WU,942,Prometon,R,1.5,0.17,T,LT,,,H,O,811,62.0,
GA0603135001WUMT1,WU,964,Desethyl atrazine,R,0.72,0.43,T,LT,,Q,H,O,811,62.0,
GA0603135001WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LT,,Q,H,O,811,62.0,
GA0603135001WUMT1,WU,149,Simazine,R,100.0,0.71,T,LT,,,H,O,811,62.0,
GA0603135001WUMT1,WU,785,Desisopropyl atrazine,R,11.0,3.1,T,LT,,,H,O,811,62.0,
GA0603135001WUMT1,WU,305,Atrazine,R,6.5,0.66,T,LT,,,H,O,811,62.0,
GA0603275001WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LT,,Q,H,O,811,62.0,
GA0603275001WUMT1,WU,149,Simazine,R,110.0,0.71,T,LT,,,H,O,811,62.0,
GA0603275001WUMT1,WU,305,Atrazine,R,15.0,0.66,T,LT,,,H,O,811,62.0,
GA0603275001WUMT1,WU,785,Desisopropyl atrazine,R,14.0,3.1,T,LT,,,H,O,811,62.0,
GA0603275001WUMT1,WU,032,Diuron,A,5.8,3.5,T,LT,,Q,H,O,811,62.0,
GA0603275001WUMT1,WU,ACB,Imazapyr,J,4.9,1.0,T,LT,,,H,O,811,62.0,
GA0603275001WUMT1,WU,026,"2,4-D",G,4.0,0.65,T,LT,,,H,O,811,62.0,
GA0603275001WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LT,,Q,H,O,811,62.0,
GA0603275001WUMT1,WU,AED,Hydroxy atrazine,R,2.0,1.2,T,LT,,Q,H,O,811,62.0,
GA0603275001WUMT1,WU,780,Tebuthiuron,F,1.5,0.21,T,LT,,,H,O,811,62.0,
GA0603275001WUMT1,WU,964,Desethyl atrazine,R,1.4,0.43,T,LT,,,H,O,811,62.0,
GA0603275001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1.3,0.36,T,LT,,,H,O,811,62.0,
GA0604105001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,0.6,0.36,T,LT,,Q,H,O,811,62.0,
GA0604105001WUMT1,WU,149,Simazine,R,110.0,0.71,T,LT,,,H,O,811,62.0,
GA0604105001WUMT1,WU,305,Atrazine,R,18.0,0.66,T,LT,,,H,O,811,62.0,
GA0604105001WUMT1,WU,785,Desisopropyl atrazine,R,16.0,3.1,T,LT,,,H,O,811,62.0,
GA0604105001WUMT1,WU,026,"2,4-D",G,6.3,0.65,T,LT,,,H,O,811,62.0,
GA0604105001WUMT1,WU,ACB,Imazapyr,J,5.8,1.0,T,LT,,,H,O,811,62.0,
GA0604105001WUMT1,WU,032,Diuron,A,5.8,3.5,T,LT,,Q,H,O,811,62.0,
GA0604105001WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LT,,Q,H,O,811,62.0,
GA0604105001WUMT1,WU,942,Prometon,R,2.5,0.17,T,LT,,,H,O,811,62.0,
GA0604105001WUMT1,WU,AED,Hydroxy atrazine,R,2.0,1.2,T,LT,,Q,H,O,811,62.0,
GA0604105001WUMT1,WU,964,Desethyl atrazine,R,1.9,0.43,T,LT,,,H,O,811,62.0,
GA0604245001WUMT1,WU,942,Prometon,R,1.5,0.17,T,LT,,,H,O,811,62.0,
GA0604245001WUMT1,WU,780,Tebuthiuron,F,1.5,0.21,T,LT,,,H,O,811,62.0,
GA0604245001WUMT1,WU,149,Simazine,R,100.0,0.71,T,LT,,,H,O,811,62.0,
GA0604245001WUMT1,WU,026,"2,4-D",G,40.0,0.65,T,LT,,,H,O,811,62.0,
GA0604245001WUMT1,WU,785,Desisopropyl atrazine,R,18.0,3.1,T,LT,,,H,O,811,62.0,
GA0604245001WUMT1,WU,305,Atrazine,R,18.0,0.66,T,LT,,,H,O,811,62.0,
GA0604245001WUMT1,WU,ACB,Imazapyr,J,6.8,1.0,T,LT,,,H,O,811,62.0,
GA0604245001WUMT1,WU,032,Diuron,A,5.8,3.5,T,LT,,Q,H,O,811,62.0,
GA0604245001WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LT,,Q,H,O,811,62.0,
GA0604245001WUMT1,WU,964,Desethyl atrazine,R,2.4,0.43,T,LT,,,H,O,811,62.0,
GA0604245001WUMT1,WU,AED,Hydroxy atrazine,R,2.0,1.2,T,LT,,Q,H,O,811,62.0,
GA0605085001WUMT1,WU,780,Tebuthiuron,F,1.6,0.21,T,LT,,,H,O,811,62.0,
GA0605085001WUMT1,WU,942,Prometon,R,1.4,0.17,T,LT,,,H,O,811,62.0,
GA0605085001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,0.6,0.36,T,LT,,Q,H,O,811,62.0,
GA0605085001WUMT1,WU,149,Simazine,R,130.0,0.71,T,LT,,,H,O,811,62.0,
GA0605085001WUMT1,WU,305,Atrazine,R,29.0,0.66,T,LT,,,H,O,811,62.0,
GA0605085001WUMT1,WU,785,Desisopropyl atrazine,R,15.0,3.1,T,LT,,,H,O,811,62.0,
GA0605085001WUMT1,WU,032,Diuron,A,5.8,3.5,T,LT,,Q,H,O,811,62.0,
GA0605085001WUMT1,WU,026,"2,4-D",G,3.9,0.65,T,LT,,,H,O,811,62.0,
GA0605085001WUMT1,WU,964,Desethyl atrazine,R,2.1,0.43,T,LT,,,H,O,811,62.0,
GA0605085001WUMT1,WU,AED,Hydroxy atrazine,R,2.0,1.2,T,LT,,Q,H,O,811,62.0,
GA0605225001WUMT1,WU,B46,Clopyralid,G,5.7,3.4,T,LT,,Q,H,O,811,62.0,
GA0605225001WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q,H,O,811,62.0,
GA0605225001WUMT1,WU,ACM,Nicosulfuron,K,2.8,1.7,T,LT,,Q,H,O,811,62.0,
GA0605225001WUMT1,WU,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q,H,O,811,62.0,
GA0605225001WUMT1,WU,942,Prometon,R,1.7,0.17,T,LT,,,H,O,811,62.0,
GA0605225001WUMT1,WU,780,Tebuthiuron,F,1.7,0.21,T,LT,,,H,O,811,62.0,
GA0605225001WUMT1,WU,758,Bentazon,F,1.1,0.18,T,LT,,,H,O,811,62.0,
GA0605225001WUMT1,WU,AEY,Dimethenamid oxanilic acid (OA),F,1.05,0.63,T,LT,,Q,H,O,811,62.0,
GA0605225001WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LT,,Q,H,O,811,62.0,
GA0605225001WUMT1,WU,149,Simazine,R,140.0,0.71,T,LT,,,H,O,811,62.0,
GA0605225001WUMT1,WU,305,Atrazine,R,35.0,0.66,T,LT,,,H,O,811,62.0,
GA0605225001WUMT1,WU,785,Desisopropyl atrazine,R,23.0,3.1,T,LT,,,H,O,811,62.0,
GA0605225001WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,16.0,1.6,T,LT,,,H,O,811,62.0,
GA0605225001WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,15.0,0.68,T,LT,,,H,O,811,62.0,
GA0605225001WUMT1,WU,AED,Hydroxy atrazine,R,14.0,1.2,T,LT,,,H,O,811,62.0,
GA0605225001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,11.0,0.36,T,LT,,,H,O,811,62.0,
GA0605225001WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,9.8,1.7,T,LT,,,H,O,811,62.0,
GA0605225001WUMT1,WU,026,"2,4-D",G,7.7,0.65,T,LT,,,H,O,811,62.0,
GA0605225001WUMT1,WU,964,Desethyl atrazine,R,7.5,0.43,T,LT,,,H,O,811,62.0,
GA0606055001WUMT1,WU,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
GA0606055001WUMT1,WU,942,Prometon,R,1.0,0.17,T,LT,,,H,O,811,62.0,
GA0606055001WUMT1,WU,149,Simazine,R,98.0,0.71,T,LT,,,H,O,811,62.0,
GA0606055001WUMT1,WU,305,Atrazine,R,21.0,0.66,T,LT,,,H,O,811,62.0,
GA0606055001WUMT1,WU,785,Desisopropyl atrazine,R,16.0,3.1,T,LT,,,H,O,811,62.0,
GA0606055001WUMT1,WU,ACB,Imazapyr,J,4.9,1.0,T,LT,,,H,O,811,62.0,
GA0606055001WUMT1,WU,AED,Hydroxy atrazine,R,4.4,1.2,T,LT,,,H,O,811,62.0,
GA0606055001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,2.7,0.36,T,LT,,,H,O,811,62.0,
GA0606055001WUMT1,WU,964,Desethyl atrazine,R,2.5,0.43,T,LT,,,H,O,811,62.0,
GA0606205001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,0.6,0.36,T,LT,,Q,H,O,811,62.0,
GA0606205001WUMT1,WU,149,Simazine,R,95.0,0.71,T,LT,,,H,O,811,62.0,
GA0606205001WUMT1,WU,305,Atrazine,R,20.0,0.66,T,LT,,,H,O,811,62.0,
GA0606205001WUMT1,WU,785,Desisopropyl atrazine,R,19.0,3.1,T,LT,,,H,O,811,62.0,
GA0606205001WUMT1,WU,032,Diuron,A,5.8,3.5,T,LT,,Q,H,O,811,62.0,
GA0606205001WUMT1,WU,964,Desethyl atrazine,R,2.5,0.43,T,LT,,,H,O,811,62.0,
GA0606205001WUMT1,WU,AED,Hydroxy atrazine,R,2.0,1.2,T,LT,,Q,H,O,811,62.0,
GA0606205001WUMT1,WU,780,Tebuthiuron,F,1.2,0.21,T,LT,,,H,O,811,62.0,
GA0606205001WUMT1,WU,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
GA0607105001WUMT1,WU,149,Simazine,R,110.0,0.71,T,LT,,,H,R ,811,62.0,
GA0607105001WUMT1,WU,305,Atrazine,R,26.0,0.66,T,LT,,,H,R ,811,62.0,
GA0607105001WUMT1,WU,785,Desisopropyl atrazine,R,21.0,3.1,T,LT,,,H,R ,811,62.0,
GA0607105001WUMT1,WU,AED,Hydroxy atrazine,R,5.3,1.2,T,LT,,,H,R ,811,62.0,
GA0607105001WUMT1,WU,964,Desethyl atrazine,R,3.0,0.43,T,LT,,,H,R ,811,62.0,
GA0607105001WUMT1,WU,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q,H,R ,811,62.0,
GA0607105001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1.4,0.36,T,LT,,,H,R ,811,62.0,
GA0607105001WUMT1,WU,780,Tebuthiuron,F,1.4,0.21,T,LT,,,H,R ,811,62.0,
GA0607105001WUMT1,WU,942,Prometon,R,1.3,0.17,T,LT,,,H,R ,811,62.0,
GA0607245001WUMT1,WU,AED,Hydroxy atrazine,R,5.8,1.2,T,LT,,,H,O,811,62.0,
GA0607245001WUMT1,WU,964,Desethyl atrazine,R,3.5,0.43,T,LT,,,H,O,811,62.0,
GA0607245001WUMT1,WU,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q,H,O,811,62.0,
GA0607245001WUMT1,WU,780,Tebuthiuron,F,1.6,0.21,T,LT,,,H,O,811,62.0,
GA0607245001WUMT1,WU,942,Prometon,R,1.3,0.17,T,LT,,,H,O,811,62.0,
GA0607245001WUMT1,WU,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
GA0607245001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,0.6,0.36,T,LT,,Q,H,O,811,62.0,
GA0607245001WUMT1,WU,149,Simazine,R,100.0,0.71,T,LT,,,H,O,811,62.0,
GA0607245001WUMT1,WU,305,Atrazine,R,26.0,0.66,T,LT,,,H,O,811,62.0,
GA0608075001WUMT1,WU,305,Atrazine,R,24.0,0.66,T,LT,,,H,O,811,62.0,
GA0608075001WUMT1,WU,785,Desisopropyl atrazine,R,19.0,3.1,T,LT,,,H,O,811,62.0,
GA0608075001WUMT1,WU,AED,Hydroxy atrazine,R,5.5,1.2,T,LT,,,H,O,811,62.0,
GA0608075001WUMT1,WU,964,Desethyl atrazine,R,3.6,0.43,T,LT,,,H,O,811,62.0,
GA0608075001WUMT1,WU,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q,H,O,811,62.0,
GA0608075001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1.6,0.36,T,LT,,,H,O,811,62.0,
GA0608075001WUMT1,WU,780,Tebuthiuron,F,1.6,0.21,T,LT,,,H,O,811,62.0,
GA0608075001WUMT1,WU,942,Prometon,R,1.2,0.17,T,LT,,,H,O,811,62.0,
GA0608075001WUMT1,WU,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
GA0608215001WUMT1,WU,AED,Hydroxy atrazine,R,4.8,1.2,T,LT,,,H,O,811,62.0,
GA0608215001WUMT1,WU,ACB,Imazapyr,J,4.3,1.0,T,LT,,,H,O,811,62.0,
GA0608215001WUMT1,WU,964,Desethyl atrazine,R,3.3,0.43,T,LT,,,H,O,811,62.0,
GA0608215001WUMT1,WU,780,Tebuthiuron,F,1.7,0.21,T,LT,,,H,O,811,62.0,
GA0608215001WUMT1,WU,942,Prometon,R,1.5,0.17,T,LT,,,H,O,811,62.0,
GA0608215001WUMT1,WU,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
GA0608215001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,0.6,0.36,T,LT,,Q,H,O,811,62.0,
GA0608215001WUMT1,WU,149,Simazine,R,77.0,0.71,T,LT,,,H,O,811,62.0,
GA0608215001WUMT1,WU,305,Atrazine,R,23.0,0.66,T,LT,,,H,O,811,62.0,
GA0609115001WUMT1,WU,305,Atrazine,R,24.0,0.66,T,LT,,,H,O,811,62.0,
GA0609115001WUMT1,WU,785,Desisopropyl atrazine,R,20.0,3.1,T,LT,,,H,O,811,62.0,
GA0609115001WUMT1,WU,032,Diuron,A,5.8,3.5,T,LT,,Q,H,O,811,62.0,
GA0609115001WUMT1,WU,AED,Hydroxy atrazine,R,5.6,1.2,T,LT,,,H,O,811,62.0,
GA0609115001WUMT1,WU,964,Desethyl atrazine,R,4.1,0.43,T,LT,,,H,O,811,62.0,
GA0609115001WUMT1,WU,758,Bentazon,F,3.4,0.18,T,LT,,,H,O,811,62.0,
GA0609115001WUMT1,WU,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q,H,O,811,62.0,
GA0609115001WUMT1,WU,780,Tebuthiuron,F,2.0,0.21,T,LT,,,H,O,811,62.0,
GA0609115001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1.5,0.36,T,LT,,,H,O,811,62.0,
GA0609115001WUMT1,WU,942,Prometon,R,1.4,0.17,T,LT,,,H,O,811,62.0,
GA0609115001WUMT1,WU,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
GA0609255001WUMT1,WU,964,Desethyl atrazine,R,3.9,0.43,T,LT,,,H,O,811,62.0,
GA0609255001WUMT1,WU,780,Tebuthiuron,F,2.4,0.21,T,LT,,,H,O,811,62.0,
GA0609255001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1.5,0.36,T,LT,,,H,O,811,62.0,
GA0609255001WUMT1,WU,942,Prometon,R,1.3,0.17,T,LT,,,H,O,811,62.0,
GA0609255001WUMT1,WU,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
GA0609255001WUMT1,WU,758,Bentazon,F,0.92,0.18,T,LT,,,H,O,811,62.0,
GA0609255001WUMT1,WU,149,Simazine,R,63.0,0.71,T,LT,,,H,O,811,62.0,
GA0609255001WUMT1,WU,785,Desisopropyl atrazine,R,20.0,3.1,T,LT,,,H,O,811,62.0,
GA0609255001WUMT1,WU,305,Atrazine,R,19.0,0.66,T,LT,,,H,O,811,62.0,
GA0609255001WUMT1,WU,032,Diuron,A,5.8,3.5,T,LT,,Q,H,O,811,62.0,
GA0609255001WUMT1,WU,AED,Hydroxy atrazine,R,5.5,1.2,T,LT,,,H,O,811,62.0,
GA0610165001WUMT1,WU,785,Desisopropyl atrazine,R,19.0,3.1,T,LT,,,H,O,811,62.0,
GA0610165001WUMT1,WU,305,Atrazine,R,18.0,0.66,T,LT,,,H,O,811,62.0,
GA0610165001WUMT1,WU,032,Diuron,A,14.0,3.5,T,LT,,,H,O,811,62.0,
GA0610165001WUMT1,WU,AED,Hydroxy atrazine,R,5.0,1.2,T,LT,,,H,O,811,62.0,
GA0610165001WUMT1,WU,964,Desethyl atrazine,R,3.7,0.43,T,LT,,,H,O,811,62.0,
GA0610165001WUMT1,WU,780,Tebuthiuron,F,2.3,0.21,T,LT,,,H,O,811,62.0,
GA0610165001WUMT1,WU,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q,H,O,811,62.0,
GA0610165001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1.2,0.36,T,LT,,,H,O,811,62.0,
GA0610165001WUMT1,WU,942,Prometon,R,1.1,0.17,T,LT,,,H,O,811,62.0,
GA0610165001WUMT1,WU,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
GA0610165001WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LT,,Q,H,O,811,62.0,
GA0610305001WUMT1,WU,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
GA0610305001WUMT1,WU,942,Prometon,R,0.73,0.17,T,LT,,,H,O,811,62.0,
GA0610305001WUMT1,WU,149,Simazine,R,65.0,0.71,T,LT,,,H,O,811,62.0,
GA0610305001WUMT1,WU,032,Diuron,A,18.0,3.5,T,LT,,,H,O,811,62.0,
GA0610305001WUMT1,WU,305,Atrazine,R,16.0,0.66,T,LT,,,H,O,811,62.0,
GA0610305001WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q,H,O,811,62.0,
GA0610305001WUMT1,WU,AED,Hydroxy atrazine,R,4.4,1.2,T,LT,,,H,O,811,62.0,
GA0610305001WUMT1,WU,964,Desethyl atrazine,R,2.4,0.43,T,LT,,,H,O,811,62.0,
GA0610305001WUMT1,WU,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q,H,O,811,62.0,
GA0610305001WUMT1,WU,780,Tebuthiuron,F,1.9,0.21,T,LT,,,H,O,811,62.0,
GA0611135001WUMT1,WU,964,Desethyl atrazine,R,1.9,0.43,T,LT,,,H,O,811,62.0,
