Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm)
NC0509125003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q ,H ,O,811,62.0,
NC0509125003WUMT1,WU,785,Desisopropyl atrazine,R,2.7,1.6,T,LT,,Q ,H ,O,811,62.0,
NC0509125003WUMT1,WU,964,Desethyl atrazine,R,2.5,0.43,T,LT,,,H ,O,811,62.0,
NC0509125003WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M ,,Q ,H ,O,812,7.0,
NC0509125003WUMT1,WU,758,Bentazon,F,1.4,0.18,T,LT,,,H ,O,811,62.0,
NC0509125003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LT,,Q ,H ,O,811,62.0,
NC0509125003WUMT1,WU,249,Prometryn,R,0.9,0.17,T,LT,,,H ,O,811,62.0,
NC0509125003WUMT1,WU,780,Tebuthiuron,F,0.75,0.45,T,LT,,Q ,H ,O,811,62.0,
NC0509125003WUMT1,WU,026,"2,4-D",G,67.0,0.65,T,LT,,,H ,O,811,62.0,
NC0509125003WUMT1,WU,AED,Hydroxy atrazine,R,25.0,1.2,T,LT,,,H ,O,811,62.0,
NC0509265001WUNY1,WU,ABQ,Alachlor oxanilic acid (OA),A,20.0,12.0,T,LT,,Q ,M ,O,903,64.0,
NC0509265001WUNY1,WU,942,Prometon,R,2.5,1.5,T,T ,,Q ,H ,O,901,34.0,
NC0509265001WUNY1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,94.0,12.0,T,LT,,,M ,O,903,64.0,
NC0509265001WUNY1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,60.0,12.0,T,LT,,,M ,O,903,64.0,
NC0509265001WUNY1,WU,ACH,Metolachlor oxanilic acid (OA),A,47.0,12.0,T,LT,,,M ,O,903,64.0,
NC0509265001WUNY1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,46.0,12.0,T,LT,,,M ,O,903,64.0,
NC0509265002WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M ,,Q ,H ,O,812,7.0,
NC0509265002WUMT1,WU,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q ,H ,O,811,62.0,
NC0509265002WUMT1,WU,780,Tebuthiuron,F,0.75,0.45,T,LT,,Q ,H ,O,811,62.0,
NC0509265002WUMT1,WU,305,Atrazine,R,12.0,0.66,T,LT,,,H ,O,811,62.0,
NC0509265002WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,9.2,0.36,T,LT,,,H ,O,811,62.0,
NC0509265002WUMT1,WU,AED,Hydroxy atrazine,R,8.6,1.2,T,LT,,,H ,O,811,62.0,
NC0509265002WUMT1,WU,964,Desethyl atrazine,R,6.4,0.43,T,LT,,,H ,O,811,62.0,
NC0509265002WUMT1,WU,149,Simazine,R,5.8,0.71,T,LT,,,H ,O,811,62.0,
NC0509265002WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q ,H ,O,811,62.0,
NC0509265002WUMT1,WU,942,Prometon,R,4.1,0.17,T,LT,,,H ,O,811,62.0,
NC0509265002WUMT1,WU,026,"2,4-D",G,4.1,0.65,T,LT,,,H ,O,811,62.0,
NC0509265003WUMT1,WU,964,Desethyl atrazine,R,2.8,0.43,T,LT,,,H ,O,811,62.0,
NC0509265003WUMT1,WU,785,Desisopropyl atrazine,R,2.7,1.6,T,LT,,Q ,H ,O,811,62.0,
NC0509265003WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M ,,Q ,H ,O,812,7.0,
NC0509265003WUMT1,WU,758,Bentazon,F,1.1,0.18,T,LT,,,H ,O,811,62.0,
NC0509265003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LT,,Q ,H ,O,811,62.0,
NC0509265003WUMT1,WU,249,Prometryn,R,0.28,0.17,T,LT,,Q ,H ,O,811,62.0,
NC0509265003WUMT1,WU,026,"2,4-D",G,40.0,0.65,T,LT,,,H ,O,811,62.0,
NC0509265003WUMT1,WU,AED,Hydroxy atrazine,R,29.0,1.2,T,LT,,,H ,O,811,62.0,
NC0509265003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,25.0,0.36,T,LT,,,H ,O,811,62.0,
NC0509265003WUMT1,WU,942,Prometon,R,24.0,0.17,T,LT,,,H ,O,811,62.0,
NC0509265003WUMT1,WU,305,Atrazine,R,5.7,0.66,T,LT,,,H ,O,811,62.0,
NC0509265003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q ,H ,O,811,62.0,
NC0509265003WUMT1,WU,149,Simazine,R,4.1,0.71,T,LT,,,H ,O,811,62.0,
NC0509265003WUMT1,WU,ACB,Imazapyr,J,3.5,1.0,T,LT,,,H ,O,811,62.0,
NC0510035001WUNY1,WU,942,Prometon,R,2.5,1.5,T,T ,,Q ,H ,O,901,34.0,
NC0510035002WUMT1,WU,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q ,H ,O,811,62.0,
NC0510035002WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LT,,Q ,H ,O,811,62.0,
NC0510035002WUMT1,WU,305,Atrazine,R,14.0,0.66,T,LT,,,H ,O,811,62.0,
NC0510035002WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,11.0,0.36,T,LT,,,H ,O,811,62.0,
NC0510035002WUMT1,WU,AED,Hydroxy atrazine,R,9.5,1.2,T,LT,,,H ,O,811,62.0,
NC0510035002WUMT1,WU,964,Desethyl atrazine,R,7.1,0.43,T,LT,,,H ,O,811,62.0,
NC0510035002WUMT1,WU,149,Simazine,R,6.9,0.71,T,LT,,,H ,O,811,62.0,
NC0510035002WUMT1,WU,942,Prometon,R,6.8,0.17,T,LT,,,H ,O,811,62.0,
NC0510035002WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q ,H ,O,811,62.0,
NC0510035002WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q ,H ,O,811,62.0,
NC0510035002WUMT1,WU,026,"2,4-D",G,4.3,0.65,T,LT,,,H ,O,811,62.0,
NC0510035003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LT,,Q ,H ,O,811,62.0,
NC0510035003WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M ,,Q ,H ,O,812,7.0,
NC0510035003WUMT1,WU,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q ,H ,O,811,62.0,
NC0510035003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LT,,Q ,H ,O,811,62.0,
NC0510035003WUMT1,WU,758,Bentazon,F,0.93,0.18,T,LT,,,H ,O,811,62.0,
NC0510035003WUMT1,WU,249,Prometryn,R,0.78,0.17,T,LT,,,H ,O,811,62.0,
NC0510035003WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LT,,Q ,H ,O,811,62.0,
NC0510035003WUMT1,WU,AED,Hydroxy atrazine,R,30.0,1.2,T,LT,,,H ,O,811,62.0,
NC0510035003WUMT1,WU,942,Prometon,R,27.0,0.17,T,LT,,,H ,O,811,62.0,
NC0510035003WUMT1,WU,026,"2,4-D",G,24.0,0.65,T,LT,,,H ,O,811,62.0,
NC0510035003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,19.0,0.36,T,LT,,,H ,O,811,62.0,
NC0510035003WUMT1,WU,305,Atrazine,R,5.9,0.66,T,LT,,,H ,O,811,62.0,
NC0510035003WUMT1,WU,149,Simazine,R,5.5,0.71,T,LT,,,H ,O,811,62.0,
NC0510035003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q ,H ,O,811,62.0,
NC0510035003WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q ,H ,O,811,62.0,
NC0510175001WUNY1,WU,780,Tebuthiuron,F,1.0,0.6,T,LT,,Q ,M ,O,902,62.0,
NC0510175002WUMT1,WU,780,Tebuthiuron,F,1.4,0.21,T,LT,,,H ,O,811,62.0,
NC0510175002WUMT1,WU,249,Prometryn,R,0.28,0.17,T,LT,,Q ,H ,O,811,62.0,
NC0510175002WUMT1,WU,305,Atrazine,R,15.0,0.66,T,LT,,,H ,O,811,62.0,
NC0510175002WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,12.0,0.36,T,LT,,,H ,O,811,62.0,
NC0510175002WUMT1,WU,AED,Hydroxy atrazine,R,9.6,1.2,T,LT,,,H ,O,811,62.0,
NC0510175002WUMT1,WU,149,Simazine,R,7.2,0.71,T,LT,,,H ,O,811,62.0,
NC0510175002WUMT1,WU,964,Desethyl atrazine,R,6.5,0.43,T,LT,,,H ,O,811,62.0,
NC0510175002WUMT1,WU,032,Diuron,A,5.8,3.5,T,LT,,Q ,H ,O,811,62.0,
NC0510175002WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q ,H ,O,811,62.0,
NC0510175002WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q ,H ,O,811,62.0,
NC0510175002WUMT1,WU,026,"2,4-D",G,4.8,0.65,T,LT,,,H ,O,811,62.0,
NC0510175002WUMT1,WU,942,Prometon,R,4.1,0.17,T,LT,,,H ,O,811,62.0,
NC0510175003WUMT1,WU,942,Prometon,R,22.0,0.17,T,LT,,,H ,O,811,62.0,
NC0510175003WUMT1,WU,AED,Hydroxy atrazine,R,20.0,1.2,T,LT,,,H ,O,811,62.0,
NC0510175003WUMT1,WU,026,"2,4-D",G,11.0,0.65,T,LT,,,H ,O,811,62.0,
NC0510175003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q ,H ,O,811,62.0,
NC0510175003WUMT1,WU,149,Simazine,R,5.2,0.71,T,LT,,,H ,O,811,62.0,
NC0510175003WUMT1,WU,305,Atrazine,R,3.2,0.66,T,LT,,,H ,O,811,62.0,
NC0510175003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,2.4,0.61,T,LT,,,H ,O,811,62.0,
NC0510175003WUMT1,WU,964,Desethyl atrazine,R,2.1,0.43,T,LT,,,H ,O,811,62.0,
NC0510175003WUMT1,WU,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q ,H ,O,811,62.0,
NC0510175003WUMT1,WU,ACZ,Imazapic,J,1.5,0.9,T,LT,,Q ,H ,O,811,62.0,
NC0510175003WUMT1,WU,758,Bentazon,F,0.99,0.18,T,LT,,,H ,O,811,62.0,
NC0510175003WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LT,,Q ,H ,O,811,62.0,
NC0510175003WUMT1,WU,249,Prometryn,R,0.28,0.17,T,LT,,Q ,H ,O,811,62.0,
NC0510315001WUNY1,WU,701,Fluometuron,A,2.0,1.2,T,LT,,Q ,M ,O,902,62.0,
NC0510315002WUMT1,WU,305,Atrazine,R,14.0,0.66,T,LT,,,H ,O,811,62.0,
NC0510315002WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,12.0,0.36,T,LT,,,H ,O,811,62.0,
NC0510315002WUMT1,WU,AED,Hydroxy atrazine,R,8.5,1.2,T,LT,,,H ,O,811,62.0,
NC0510315002WUMT1,WU,964,Desethyl atrazine,R,7.4,0.43,T,LT,,,H ,O,811,62.0,
NC0510315002WUMT1,WU,149,Simazine,R,6.5,0.71,T,LT,,,H ,O,811,62.0,
NC0510315002WUMT1,WU,032,Diuron,A,5.8,3.5,T,LT,,Q ,H ,O,811,62.0,
NC0510315002WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q ,H ,O,811,62.0,
NC0510315002WUMT1,WU,026,"2,4-D",G,5.3,0.65,T,LT,,,H ,O,811,62.0,
NC0510315002WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q ,H ,O,811,62.0,
NC0510315002WUMT1,WU,942,Prometon,R,3.9,0.17,T,LT,,,H ,O,811,62.0,
NC0510315002WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M ,,Q ,H ,O,812,7.0,
NC0510315002WUMT1,WU,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q ,H ,O,811,62.0,
NC0510315002WUMT1,WU,780,Tebuthiuron,F,1.3,0.21,T,LT,,,H ,O,811,62.0,
NC0510315003WUMT1,WU,ACZ,Imazapic,J,1.5,0.9,T,LT,,Q ,H ,O,811,62.0,
NC0510315003WUMT1,WU,758,Bentazon,F,0.82,0.18,T,LT,,,H ,O,811,62.0,
NC0510315003WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LT,,Q ,H ,O,811,62.0,
NC0510315003WUMT1,WU,249,Prometryn,R,0.28,0.17,T,LT,,Q ,H ,O,811,62.0,
NC0510315003WUMT1,WU,942,Prometon,R,35.0,0.17,T,LT,,,H ,O,811,62.0,
NC0510315003WUMT1,WU,AED,Hydroxy atrazine,R,20.0,1.2,T,LT,,,H ,O,811,62.0,
NC0510315003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,16.0,0.36,T,LT,,,H ,O,811,62.0,
NC0510315003WUMT1,WU,026,"2,4-D",G,9.4,0.65,T,LT,,,H ,O,811,62.0,
NC0510315003WUMT1,WU,ACB,Imazapyr,J,5.8,1.0,T,LT,,,H ,O,811,62.0,
NC0510315003WUMT1,WU,149,Simazine,R,5.5,0.71,T,LT,,,H ,O,811,62.0,
NC0510315003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q ,H ,O,811,62.0,
NC0510315003WUMT1,WU,305,Atrazine,R,2.7,0.66,T,LT,,,H ,O,811,62.0,
NC0510315003WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M ,,Q ,H ,O,812,7.0,
NC0510315003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,2.4,0.61,T,LT,,,H ,O,811,62.0,
NC0511145002WUMT1,WU,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q ,H ,O,811,62.0,
NC0511145002WUMT1,WU,780,Tebuthiuron,F,1.1,0.21,T,LT,,,H ,O,811,62.0,
NC0511145002WUMT1,WU,249,Prometryn,R,0.28,0.17,T,LT,,Q ,H ,O,811,62.0,
NC0511145002WUMT1,WU,305,Atrazine,R,14.0,0.66,T,LT,,,H ,O,811,62.0,
NC0511145002WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,10.0,0.36,T,LT,,,H ,O,811,62.0,
NC0511145002WUMT1,WU,AED,Hydroxy atrazine,R,9.4,1.2,T,LT,,,H ,O,811,62.0,
NC0511145002WUMT1,WU,964,Desethyl atrazine,R,6.5,0.43,T,LT,,,H ,O,811,62.0,
NC0511145002WUMT1,WU,149,Simazine,R,6.5,0.71,T,LT,,,H ,O,811,62.0,
NC0511145002WUMT1,WU,032,Diuron,A,5.8,3.5,T,LT,,Q ,H ,O,811,62.0,
NC0511145002WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q ,H ,O,811,62.0,
NC0511145002WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q ,H ,O,811,62.0,
NC0511145002WUMT1,WU,942,Prometon,R,3.8,0.17,T,LT,,,H ,O,811,62.0,
NC0511145002WUMT1,WU,026,"2,4-D",G,3.8,0.65,T,LT,,,H ,O,811,62.0,
NC0511145003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,2.0,0.61,T,LT,,,H ,O,811,62.0,
NC0511145003WUMT1,WU,964,Desethyl atrazine,R,1.7,0.43,T,LT,,,H ,O,811,62.0,
NC0511145003WUMT1,WU,305,Atrazine,R,1.1,0.66,T,LT,,Q ,H ,O,811,62.0,
NC0511145003WUMT1,WU,758,Bentazon,F,0.66,0.18,T,LT,,,H ,O,811,62.0,
NC0511145003WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LT,,Q ,H ,O,811,62.0,
NC0511145003WUMT1,WU,249,Prometryn,R,0.28,0.17,T,LT,,Q ,H ,O,811,62.0,
NC0511145003WUMT1,WU,942,Prometon,R,28.0,0.17,T,LT,,,H ,O,811,62.0,
NC0511145003WUMT1,WU,AED,Hydroxy atrazine,R,18.0,1.2,T,LT,,,H ,O,811,62.0,
NC0511145003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,15.0,0.36,T,LT,,,H ,O,811,62.0,
NC0511145003WUMT1,WU,ACB,Imazapyr,J,5.7,1.0,T,LT,,,H ,O,811,62.0,
NC0511145003WUMT1,WU,026,"2,4-D",G,5.4,0.65,T,LT,,,H ,O,811,62.0,
NC0511145003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q ,H ,O,811,62.0,
NC0511285002WUMT1,WU,032,Diuron,A,5.8,3.5,T,LT,,Q ,H ,O,811,62.0,
NC0511285002WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q ,H ,O,811,62.0,
NC0511285002WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q ,H ,O,811,62.0,
NC0511285002WUMT1,WU,942,Prometon,R,4.2,0.17,T,LT,,,H ,O,811,62.0,
NC0511285002WUMT1,WU,026,"2,4-D",G,3.2,0.65,T,LT,,,H ,O,811,62.0,
NC0511285002WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M ,,Q ,H ,O,812,7.0,
NC0511285002WUMT1,WU,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q ,H ,O,811,62.0,
NC0511285002WUMT1,WU,780,Tebuthiuron,F,1.6,0.21,T,LT,,,H ,O,811,62.0,
NC0511285002WUMT1,WU,305,Atrazine,R,16.0,0.66,T,LT,,,H ,O,811,62.0,
NC0511285002WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,10.0,0.36,T,LT,,,H ,O,811,62.0,
NC0511285002WUMT1,WU,AED,Hydroxy atrazine,R,8.2,1.2,T,LT,,,H ,O,811,62.0,
NC0511285002WUMT1,WU,964,Desethyl atrazine,R,7.3,0.43,T,LT,,,H ,O,811,62.0,
NC0511285003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,2.2,0.61,T,LT,,,H ,O,811,62.0,
NC0511285003WUMT1,WU,964,Desethyl atrazine,R,1.8,0.43,T,LT,,,H ,O,811,62.0,
NC0511285003WUMT1,WU,ACZ,Imazapic,J,1.5,0.9,T,LT,,Q ,H ,O,811,62.0,
NC0511285003WUMT1,WU,305,Atrazine,R,1.1,0.66,T,LT,,Q ,H ,O,811,62.0,
NC0511285003WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LT,,Q ,H ,O,811,62.0,
NC0511285003WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LT,,Q ,H ,O,811,62.0,
NC0511285003WUMT1,WU,942,Prometon,R,21.0,0.17,T,LT,,,H ,O,811,62.0,
NC0511285003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,16.0,0.36,T,LT,,,H ,O,811,62.0,
NC0511285003WUMT1,WU,AED,Hydroxy atrazine,R,13.0,1.2,T,LT,,,H ,O,811,62.0,
NC0511285003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q ,H ,O,811,62.0,
NC0511285003WUMT1,WU,ACB,Imazapyr,J,4.6,1.0,T,LT,,,H ,O,811,62.0,
NC0511285003WUMT1,WU,149,Simazine,R,3.7,0.71,T,LT,,,H ,O,811,62.0,
NC0512125001WUNY1,WU,ACH,Metolachlor oxanilic acid (OA),A,20.0,12.0,T,LT,,Q ,M ,O,903,64.0,
NC0512125001WUNY1,WU,ACB,Imazapyr,J,7.8,0.9,T,LT,,,M ,O,902,62.0,
NC0512125002WUMT1,WU,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q ,H ,O,811,62.0,
NC0512125002WUMT1,WU,780,Tebuthiuron,F,1.2,0.21,T,LT,,,H ,O,811,62.0,
NC0512125002WUMT1,WU,305,Atrazine,R,12.0,0.66,T,LT,,,H ,O,811,62.0,
NC0512125002WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,8.6,0.36,T,LT,,,H ,O,811,62.0,
NC0512125002WUMT1,WU,AED,Hydroxy atrazine,R,7.8,1.2,T,LT,,,H ,O,811,62.0,
NC0512125002WUMT1,WU,964,Desethyl atrazine,R,6.1,0.43,T,LT,,,H ,O,811,62.0,
NC0512125002WUMT1,WU,032,Diuron,A,5.8,3.5,T,LT,,Q ,H ,O,811,62.0,
NC0512125002WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q ,H ,O,811,62.0,
NC0512125002WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q ,H ,O,811,62.0,
NC0512125002WUMT1,WU,753,Imazamethabenz methyl,J,5.2,3.1,T,LT,,Q ,H ,O,811,62.0,
NC0512125002WUMT1,WU,149,Simazine,R,5.2,0.71,T,LT,,,H ,O,811,62.0,
NC0512125002WUMT1,WU,942,Prometon,R,4.0,0.17,T,LT,,,H ,O,811,62.0,
NC0512125002WUMT1,WU,026,"2,4-D",G,2.4,0.65,T,LT,,,H ,O,811,62.0,
NC0512125003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LT,,Q ,H ,O,811,62.0,
NC0512125003WUMT1,WU,964,Desethyl atrazine,R,0.72,0.43,T,LT,,Q ,H ,O,811,62.0,
NC0512125003WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LT,,Q ,H ,O,811,62.0,
NC0512125003WUMT1,WU,ACB,Imazapyr,J,26.0,1.0,T,LT,,,H ,O,811,62.0,
NC0512125003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,18.0,0.36,T,LT,,,H ,O,811,62.0,
NC0512125003WUMT1,WU,026,"2,4-D",G,12.0,0.65,T,LT,,,H ,O,811,62.0,
NC0512125003WUMT1,WU,AED,Hydroxy atrazine,R,6.8,1.2,T,LT,,,H ,O,811,62.0,
NC0512125003WUMT1,WU,942,Prometon,R,6.4,0.17,T,LT,,,H ,O,811,62.0,
NC0512125003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q ,H ,O,811,62.0,
NC0512125003WUMT1,WU,149,Simazine,R,1.18,0.71,T,LT,,Q ,H ,O,811,62.0,
NC0501105001WUNY1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,12.0,T,LT,,Q ,M ,O,903,64.0,
NC0501105002WUMT1,WU,026,"2,4-D",G,3.3,0.65,T,LT,,,H ,O,811,62.0,
NC0501105003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q ,H,O,811,62.0,
NC0501245001WUNY1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,12.0,T,LT,,Q ,M ,O,903,64.0,
NC0501245002WUMT1,WU,026,"2,4-D",G,4.1,0.65,T,LT,,,H ,O,811,62.0,
NC0501245003WUMT1,WU,149,Simazine,R,59.0,0.71,T,LT,,,H ,O,811,62.0,
NC0502145001WUNY1,WU,ACB,Imazapyr,J,5.2,0.9,T,LT,,,M ,O,902,62.0,
NC0502145002WUMT1,WU,780,Tebuthiuron,F,1.6,0.45,T,LT,,,H ,O,811,62.0,
NC0502145003WUMT1,WU,758,Bentazon,F,0.82,0.18,T,LT,,,H ,O,811,62.0,
NC0502285001WUNY1,WU,ACB,Imazapyr,J,1.5,0.9,T,LT,,Q ,M ,O,902,62.0,
NC0502285002WUMT1,WU,026,"2,4-D",G,4.9,0.65,T,LT,,,H ,O,811,62.0,
NC0502285003WUMT1,WU,964,Desethyl atrazine,R,2.1,0.43,T,LT,,,H ,O,811,62.0,
NC0503145002WUMT1,WU,149,Simazine,R,4.7,0.71,T,LT,,,H ,O,811,62.0,
NC0503145003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LT,,Q ,H,O,811,62.0,
NC0503155001WUNY1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,12.0,T,LT,,Q ,M ,O,903,64.0,
NC0503285001WUNY1,WU,ABO,Acetochlor oxanilic acid (OA),A,20.0,12.0,T,LT,,Q ,M ,O,903,64.0,
NC0503285002WUMT1,WU,942,Prometon,R,2.7,0.17,T,LT,,,H ,O,811,62.0,
NC0503285003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LT,,Q ,H,O,811,62.0,
NC0504115001WUNY1,WU,ACB,Imazapyr,J,4.1,0.9,T,LT,,,M ,O,902,62.0,
NC0504115002WUMT1,WU,249,Prometryn,R,0.28,0.17,T,LT,,Q ,H,O,811,62.0,
NC0504115003WUMT1,WU,305,Atrazine,R,10.0,0.66,T,LT,,,H ,O,811,62.0,
NC0504255001WUNY1,WU,305,Atrazine,R,3.75,2.25,T,T ,,Q ,H ,O,901,34.0,
NC0504255002WUMT1,WU,AED,Hydroxy atrazine,R,4.7,1.2,T,LT,,,H ,O,811,62.0,
NC0504255003WUMT1,WU,964,Desethyl atrazine,R,2.7,0.43,T,LT,,,H ,O,811,62.0,
NC0505095001WUNY1,WU,149,Simazine,R,6.24,3.75,T,T ,,Q ,H ,O,901,34.0,
NC0505095002WUMT1,WU,780,Tebuthiuron,F,0.75,0.45,T,LT,,Q ,H ,O,811,62.0,
NC0505095003WUMT1,WU,942,Prometon,R,16.0,0.17,T,LT,,,H ,O,811,62.0,
NC0505235001WUNY1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,12.0,T,LT,,Q ,M ,O,903,64.0,
NC0505235002WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M ,,Q ,H ,O,812,7.0,
NC0505235003WUMT1,WU,785,Desisopropyl atrazine,R,8.4,1.6,T,LT,,,H ,O,811,62.0,
NC0506065001WUNY1,WU,ACH,Metolachlor oxanilic acid (OA),A,20.0,12.0,T,LT,,Q ,M ,O,903,64.0,
NC0506065002WUMT1,WU,785,Desisopropyl atrazine,R,2.7,1.6,T,LT,,Q ,H ,O,811,62.0,
NC0506065003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,24.0,0.36,T,LT,,,H ,O,811,62.0,
NC0506205001WUNY1,WU,942,Prometon,R,2.5,1.5,T,T ,,Q ,H ,O,901,34.0,
NC0506205002WUMT1,WU,149,Simazine,R,5.1,0.71,T,LT,,,H ,O,811,62.0,
NC0506205003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LT,,Q ,H ,O,811,62.0,
NC0507115001WUNY1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,12.0,T,LT,,Q ,M ,O,903,64.0,
NC0507115002WUMT1,WU,785,Desisopropyl atrazine,R,2.7,1.6,T,LT,,Q ,H ,O,811,62.0,
NC0507115003WUMT1,WU,026,"2,4-D",G,9.1,0.65,T,LT,,,H ,O,811,62.0,
NC0507255001WUNY1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,63.0,12.0,T,LT,,,M ,O,903,64.0,
NC0507255002WUMT1,WU,780,Tebuthiuron,F,0.75,0.45,T,LT,,Q ,H ,O,811,62.0,
NC0507255003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,11.0,3.2,T,LT,,,H ,O,811,62.0,
