Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm)
WA0402090004PPNY1,PP,102,Carbaryl,E,0.36,0.001,M,LT,,,M,O,806,62.0,10
WA0402090004PPNY1,PP,537,Oxamyl,E,0.098,0.0003,M,LT,,,M,O,806,62.0,3
WA0402090004PPNY1,PP,159,Methomyl,E,0.0036,0.0006,M,LT,,,M,O,806,62.0,2
WA0402090004PPNY1,PP,900,Endosulfan I,A,0.01,0.006,M,T,,Q,M,O,806,34.0,2
WA0402090004PPNY1,PP,607,Metalaxyl/Mefenoxam,F,0.01,0.006,M,T,,Q,M,O,806,34.0,1
WA0402090004PPNY1,PP,967,Imidacloprid,A,0.014,0.0001,M,LT,,,M,O,806,62.0,1
WA0402090004PPNY1,PP,666,Carbendazim (MBC),B,0.05,0.0001,M,LT,,,M,O,806,62.0,0.2
WA0402090004PPNY1,PP,160,Chlorpyrifos,C,0.046,0.0012,M,T,,,M,O,806,34.0,1
WA0402090004PPNY1,PP,901,Endosulfan II,A,0.035,0.006,M,T,,,M,O,806,34.0,2
WA0402090008PPNY1,PP,254,"Dicofol p,p'",A,0.0097,0.0029,M,T,,,M,O,806,34.0,5
WA0402090008PPNY1,PP,170,Methamidophos,C,0.0076,0.0012,M,T,C,,M,O,806,2.0,1
WA0402090008PPNY1,PP,052,Malathion,C,0.005,0.003,M,T,C,Q,M,O,806,2.0,8
WA0402090008PPNY1,PP,930,Bifenthrin,O,0.0048,0.0029,M,T,,Q,M,O,806,34.0,0.5
WA0402090008PPNY1,PP,967,Imidacloprid,A,0.0045,0.0001,M,LT,,,M,O,806,62.0,1
WA0402090030PPNY1,PP,170,Methamidophos,C,0.27,0.0012,M,T,C,,M,O,806,2.0,1
WA0402090030PPNY1,PP,160,Chlorpyrifos,C,0.15,0.0012,M,T,,,M,O,806,34.0,1
WA0402090030PPNY1,PP,255,Cyromazine,F,0.01,0.0024,M,LT,,,M,O,806,62.0,1
WA0402090030PPNY1,PP,222,Permethrin cis,O,0.0038,0.0023,M,T,,Q,M,O,806,34.0,1
WA0402090030PPNY1,PP,901,Endosulfan II,A,0.083,0.006,M,T,,,M,O,806,34.0,2
WA0402090030PPNY1,PP,900,Endosulfan I,A,0.051,0.006,M,T,,,M,O,806,34.0,2
WA0403080004PPNY1,PP,170,Methamidophos,C,0.015,0.0012,M,T,C,,M,O,806,2.0,1
WA0403080004PPNY1,PP,607,Metalaxyl/Mefenoxam,F,0.047,0.006,M,T,,,M,O,806,34.0,1
WA0403080004PPNY1,PP,180,Carbofuran,E,0.0005,0.0003,M,LT,,Q,M,O,806,62.0,0.2
WA0403080004PPNY1,PP,967,Imidacloprid,A,0.0046,0.0001,M,LT,,,M,O,806,62.0,1
WA0403080004PPNY1,PP,160,Chlorpyrifos,C,0.025,0.0012,M,T,,,M,O,806,34.0,1
WA0403080032PPNY1,PP,160,Chlorpyrifos,C,0.029,0.0012,M,T,,,M,O,806,34.0,1
WA0403080032PPNY1,PP,011,Captan,A,0.14,0.0192,M,T,,,M,O,806,34.0,25
WA0403080032PPNY1,PP,255,Cyromazine,F,0.004,0.0024,M,LT,,Q,M,O,806,62.0,1
WA0411150031STMI1,ST,607,Metalaxyl/Mefenoxam,F,0.032,0.019,M,MO,,Q,PM,O,805,7.0,10
WA0411150031STMI1,ST,011,Captan,A,1.1,0.019,M,T,,,PM,O,805,60.0,25
WA0411150031STMI1,ST,208,Malathion oxygen analog,C,0.0015,0.0009,M,C,,QV,PM,O,805,2.0,NT
WA0404120032TOOH1,TO,901,Endosulfan II,A,0.005,0.003,M,C,,Q,M,O,015,5.0,2
WA0412200007WSTX1,WS,204,Acephate,C,0.22,0.005,M,C,,X,M,O,015,2.0,0.02
WA0402090001TOOH1,TO,170,Methamidophos,C,0.021,0.005,M,C,,,M,O,015,2.0,1
WA0402090030TOOH1,TO,170,Methamidophos,C,0.021,0.005,M,C,,,M,O,015,2.0,1
WA0403080004TOOH1,TO,070,Piperonyl butoxide,I,0.052,0.014,M,MO,,,M,O,015,7.0,8
WA0403080032TOOH1,TO,170,Methamidophos,C,0.008,0.005,M,C,,Q,M,O,015,2.0,1
WA0404120032TOOH1,TO,902,Endosulfan sulfate,A,0.005,0.003,M,C,,Q,M,O,015,5.0,2
WA0405100007TOOH1,TO,170,Methamidophos,C,0.008,0.005,M,C,,Q,M,O,015,2.0,1
WA0406140001TOOH1,TO,144,Dicloran,A,0.015,0.009,M,C,,Q,M,O,015,5.0,5
WA0407120001TOOH1,TO,144,Dicloran,A,0.015,0.009,M,C,,Q,M,O,015,5.0,5
WA0412200004WSTX1,WS,607,Metalaxyl/Mefenoxam,F,0.0135,0.0081,M,MO,,Q,SH,O,015,7.0,1
WA0412200007WSTX1,WS,170,Methamidophos,C,0.046,0.0036,M,C,,X,M,O,015,2.0,0.02
WA0406140004APNY1,AP,624,Tetrahydrophthalimide (THPI),A,0.19,0.0197,M,T,,,M,O,806,34.0,25
WA0406140004APNY1,AP,ABG,Tebufenozide,F,0.1,0.003,M,LT,,,M,O,806,62.0,1
WA0406140004APNY1,AP,679,Myclobutanil,L,0.0042,0.0009,M,LT,,,M,O,806,62.0,0.5
WA0406140004APNY1,AP,666,Carbendazim (MBC),B,0.0037,0.0001,M,LT,,,M,O,806,62.0,7
WA0407120004APMN1,AP,730,Ethephon,I,0.008,0.005,M,,,Q,H,O,998,6.0,5
WA0412270002STMI1,ST,902,Endosulfan sulfate,A,0.031,0.004,M,T,C,,PM,O,805,60.0,2
WA0412270002STMI1,ST,011,Captan,A,0.98,0.019,M,T,C,,PM,O,805,60.0,25
WA0412270002STMI1,ST,901,Endosulfan II,A,0.007,0.004,M,C,,Q,PM,O,805,60.0,2
WA0412270002STMI1,ST,ADW,Triazole alanine (TA),L,0.06,0.036,M,LT,,QV,M,O,998,62.0,NT
WA0412270003STMI1,ST,902,Endosulfan sulfate,A,0.056,0.004,M,T,C,,PM,O,805,60.0,2
WA0412270003STMI1,ST,011,Captan,A,0.61,0.019,M,T,C,,PM,O,805,60.0,25
WA0412270003STMI1,ST,900,Endosulfan I,A,0.0102,0.0061,M,C,,Q,PM,O,805,60.0,2
WA0412270003STMI1,ST,901,Endosulfan II,A,0.026,0.004,M,T,C,,PM,O,805,60.0,2
WA0406140004APNY1,AP,157,Thiabendazole,B,0.0035,0.0001,M,LT,,,M,O,806,62.0,10
WA0407120004APNY1,AP,157,Thiabendazole,B,0.0007,0.0001,M,LT,,,M,O,806,62.0,10
WA0412270002STMI1,ST,B41,Fenhexamid,I,0.036,0.01,M,L,,,PM,O,805,61.0,3
WA0412270003STMI1,ST,B41,Fenhexamid,I,0.063,0.01,M,L,,,PM,O,805,61.0,3
WA0412060020OJWA1,OJ,083,O-Phenylphenol,I,0.017,0.01,M,MO,,Q,SH,O,815,7.0,10
WA0401120013PPNY1,PP,967,Imidacloprid,A,0.015,0.0001,M,LT,,,M,O,806,62.0,1
WA0401120013PPNY1,PP,011,Captan,A,0.074,0.0192,M,T,,,M,O,806,34.0,25
WA0401120013PPNY1,PP,255,Cyromazine,F,0.004,0.0024,M,LT,,Q,M,O,806,62.0,1
WA0401120013PPNY1,PP,537,Oxamyl,E,0.012,0.0003,M,LT,,,M,O,806,62.0,3
WA0401120013PPNY1,PP,901,Endosulfan II,A,0.01,0.006,M,T,,Q,M,O,806,34.0,2
WA0401120013PPNY1,PP,900,Endosulfan I,A,0.01,0.006,M,T,,Q,M,O,806,34.0,2
WA0401120013PPNY1,PP,607,Metalaxyl/Mefenoxam,F,0.01,0.006,M,T,,Q,M,O,806,34.0,1
WA0401120013PPNY1,PP,160,Chlorpyrifos,C,0.01,0.0012,M,T,,,M,O,806,34.0,1
WA0401120013PPNY1,PP,666,Carbendazim (MBC),B,0.0088,0.0001,M,LT,,,M,O,806,62.0,0.2
WA0401120013PPNY1,PP,204,Acephate,C,0.019,0.0027,M,C,,,M,O,806,2.0,4
WA0403080010PPNY1,PP,666,Carbendazim (MBC),B,0.01,0.0001,M,LT,,,M,O,806,62.0,0.2
WA0404120002PPNY1,PP,967,Imidacloprid,A,0.006,0.0001,M,LT,,,M,O,806,62.0,1
WA0404120002PPNY1,PP,159,Methomyl,E,0.014,0.0006,M,LT,,,M,O,806,62.0,2
WA0404120002PPNY1,PP,160,Chlorpyrifos,C,0.0043,0.0012,M,T,,,M,O,806,34.0,1
WA0404120002PPNY1,PP,255,Cyromazine,F,0.004,0.0024,M,LT,,Q,M,O,806,62.0,1
WA0404120010PPNY1,PP,B43,Thiamethoxam,A,0.025,0.015,M,LT,,Q,M,O,806,62.0,0.25
WA0404120010PPNY1,PP,679,Myclobutanil,L,0.16,0.0009,M,LT,,,M,O,806,62.0,1
WA0404120010PPNY1,PP,967,Imidacloprid,A,0.0012,0.0001,M,LT,,,M,O,806,62.0,1
WA0404120010PPNY1,PP,255,Cyromazine,F,0.004,0.0024,M,LT,,Q,M,O,806,62.0,1
WA0404120010PPNY1,PP,222,Permethrin cis,O,0.0038,0.0023,M,T,,Q,M,O,806,34.0,1
WA0404120010PPNY1,PP,651,Diflubenzuron,A,0.0112,0.0067,M,T,,Q,M,O,806,34.0,1
WA0404120010PPNY1,PP,223,Permethrin trans,O,0.0107,0.0064,M,T,,Q,M,O,806,34.0,1
WA0405100001PPNY1,PP,900,Endosulfan I,A,0.046,0.006,M,T,,,M,O,806,34.0,2
WA0405100001PPNY1,PP,102,Carbaryl,E,0.31,0.001,M,LT,,,M,O,806,62.0,10
WA0405100001PPNY1,PP,157,Thiabendazole,B,0.0009,0.0001,M,LT,,V,M,O,806,62.0,NT
WA0405100001PPNY1,PP,170,Methamidophos,C,0.002,0.0012,M,C,,Q,M,O,806,2.0,1
WA0405100001PPNY1,PP,255,Cyromazine,F,0.004,0.0024,M,LT,,Q,M,O,806,62.0,1
WA0405100001PPNY1,PP,160,Chlorpyrifos,C,0.0049,0.0012,M,T,,,M,O,806,34.0,1
WA0405100001PPNY1,PP,537,Oxamyl,E,0.035,0.0003,M,LT,,,M,O,806,62.0,3
WA0405100001PPNY1,PP,902,Endosulfan sulfate,A,0.0328,0.0197,M,T,,Q,M,O,806,34.0,2
WA0405100001PPNY1,PP,624,Tetrahydrophthalimide (THPI),A,0.0328,0.0197,M,T,,Q,M,O,806,34.0,25
WA0405100001PPNY1,PP,666,Carbendazim (MBC),B,0.026,0.0001,M,LT,,,M,O,806,62.0,0.2
WA0405100001PPNY1,PP,B43,Thiamethoxam,A,0.025,0.015,M,LT,,Q,M,O,806,62.0,0.25
WA0405100001PPNY1,PP,930,Bifenthrin,O,0.021,0.0029,M,T,,,M,O,806,34.0,0.5
WA0405100001PPNY1,PP,967,Imidacloprid,A,0.018,0.0001,M,LT,,,M,O,806,62.0,1
WA0401120013PPNY1,PP,170,Methamidophos,C,0.016,0.0012,M,T,C,,M,O,806,2.0,1
WA0403080010PPNY1,PP,679,Myclobutanil,L,0.0031,0.0009,M,LT,,,M,O,806,62.0,1
WA0404120002PPNY1,PP,607,Metalaxyl/Mefenoxam,F,0.01,0.006,M,T,,Q,M,O,806,34.0,1
WA0404120010PPNY1,PP,159,Methomyl,E,0.031,0.0006,M,LT,,,M,O,806,62.0,2
WA0405100001PPNY1,PP,901,Endosulfan II,A,0.05,0.006,M,T,,,M,O,806,34.0,2
WA0501100001APNY1,AP,125,Diphenylamine (DPA),F,1.9,0.0029,M,T ,,,M ,O,806,34.0,10
WA0501100004APNY1,AP,042,Azinphos methyl,C,0.02,0.012,M,T ,C ,Q ,M ,O,806,2.0,1.5
WA0501100010APNY1,AP,967,Imidacloprid,A,0.0016,0.0001,M,LT,,,M ,O,806,62.0,0.6
WA0501100032APNY1,AP,967,Imidacloprid,A,0.0002,0.0001,M,LT,,Q ,M ,O,806,62.0,0.6
WA0502140002APNY1,AP,125,Diphenylamine (DPA),F,1.4,0.0029,M,T ,,,M ,O,806,34.0,10
WA0502140004APNY1,AP,083,O-Phenylphenol,I,0.0048,0.0029,M,T ,,Q ,M ,O,806,34.0,25
WA0502140013APNY1,AP,125,Diphenylamine (DPA),F,0.022,0.0029,M,T ,,,M ,O,806,34.0,10
WA0502140033APNY1,AP,042,Azinphos methyl,C,0.02,0.012,M,T ,C ,Q ,M ,O,806,2.0,1.5
WA0503140001APNY1,AP,125,Diphenylamine (DPA),F,1.4,0.0029,M,T ,,,M ,O,806,34.0,10
WA0503140003APNY1,AP,125,Diphenylamine (DPA),F,0.0048,0.0029,M,T ,,Q ,M ,O,806,34.0,10
WA0503140008APNY1,AP,042,Azinphos methyl,C,0.02,0.012,M,T ,C ,Q ,M ,O,806,2.0,1.5
WA0503140030APNY1,AP,157,Thiabendazole,B,0.0039,0.0001,M,LT,,,M ,O,806,62.0,10
WA0504110001APNY1,AP,B80,Acetamiprid,A,0.06,0.0006,M,LT,,,MU,O,806,62.0,1
WA0504110008APNY1,AP,125,Diphenylamine (DPA),F,0.026,0.0029,M,T ,,,M ,O,806,34.0,10
WA0504110023APNY1,AP,125,Diphenylamine (DPA),F,0.65,0.0029,M,T ,,,M ,O,806,34.0,10
WA0504110031APNY1,AP,125,Diphenylamine (DPA),F,1.2,0.0029,M,T ,,,M ,O,806,34.0,10
WA0505090004APNY1,AP,042,Azinphos methyl,C,0.02,0.012,M,T ,C ,Q ,M ,O,806,2.0,1.5
WA0505090010APNY1,AP,B80,Acetamiprid,A,0.013,0.0006,M,LT,,,MU,O,806,62.0,1
WA0505090020APNY1,AP,042,Azinphos methyl,C,0.063,0.012,M,C ,,,M ,O,806,2.0,1.5
WA0506130001APNY1,AP,042,Azinphos methyl,C,0.02,0.012,M,C ,,Q ,M ,O,806,2.0,1.5
WA0506130004APNY1,AP,B80,Acetamiprid,A,0.0044,0.0006,M,LT,,,MU,O,806,62.0,1
WA0506130016APNY1,AP,B80,Acetamiprid,A,0.0048,0.0006,M,LT,,,MU,O,806,62.0,1
WA0506130033APNY1,AP,157,Thiabendazole,B,0.25,0.0001,M,LT,,,M ,O,806,62.0,10
WA0507110003APNY1,AP,125,Diphenylamine (DPA),F,0.67,0.0029,M,T ,,,M ,O,806,34.0,10
WA0507110004APNY1,AP,157,Thiabendazole,B,0.26,0.0001,M,LT,,,M ,O,806,62.0,10
WA0507110019APNY1,AP,125,Diphenylamine (DPA),F,0.027,0.0029,M,T ,,,M ,O,806,34.0,10
WA0507110031APNY1,AP,157,Thiabendazole,B,0.14,0.0001,M,LT,,,M ,O,806,62.0,10
WA0508080001APNY1,AP,967,Imidacloprid,A,0.0018,0.0001,M,LT,,,M ,O,806,62.0,0.6
WA0508080007APNY1,AP,624,Tetrahydrophthalimide (THPI),A,0.1,0.0197,M,T ,,,M ,O,806,34.0,25
WA0508080008APNY1,AP,042,Azinphos methyl,C,0.02,0.012,M,T ,C ,Q ,M ,O,806,2.0,1.5
WA0508080023APNY1,AP,967,Imidacloprid,A,0.0009,0.0001,M,LT,,,M ,O,806,62.0,0.6
WA0509120002APNY1,AP,967,Imidacloprid,A,0.0002,0.0001,M,LT,,Q ,M ,O,806,62.0,0.6
WA0509120013APNY1,AP,157,Thiabendazole,B,0.0033,0.0001,M,LT,,,M ,O,806,62.0,10
WA0510100001APNY1,AP,125,Diphenylamine (DPA),F,0.01,0.0029,M,T ,,,M ,O,806,34.0,10
WA0510100008APNY1,AP,125,Diphenylamine (DPA),F,0.082,0.0029,M,T ,,,M ,O,806,34.0,10
WA0510100023APNY1,AP,157,Thiabendazole,B,0.22,0.0001,M,LT,,,M ,O,806,62.0,10
WA0510100032APNY1,AP,B80,Acetamiprid,A,0.016,0.0006,M,LT,,,M ,O,806,62.0,1
WA0511140002APNY1,AP,B84,Etoxazole,F,0.0005,0.0001,M,LT,,,M ,O,806,62.0,0.2
WA0511140004APNY1,AP,125,Diphenylamine (DPA),F,0.032,0.0029,M,T ,,,M ,O,806,34.0,10
WA0511140013APNY1,AP,901,Endosulfan II,A,0.046,0.006,M,T ,,,M ,O,806,34.0,2
WA0511140020APNY1,AP,157,Thiabendazole,B,0.0023,0.0001,M,LT,,,M ,O,806,62.0,10
WA0512120001APNY1,AP,157,Thiabendazole,B,1.4,0.0001,M,LT,,,M ,O,806,62.0,10
WA0512120003APNY1,AP,B16,Pyrimethanil,V,0.0005,0.0003,M,LT,,Q ,M ,O,806,62.0,3
WA0512120007APNY1,AP,967,Imidacloprid,A,0.0071,0.0001,M,LT,,,M ,O,806,62.0,0.6
WA0512120019APNY1,AP,157,Thiabendazole,B,0.013,0.0001,M,LT,,,M ,O,806,62.0,10
WA0501180003CFNY1,CF,967,Imidacloprid,A,0.0041,0.0002,M,LT,,,M ,O,806,62.0,3.5
WA0501180008CFNY1,CF,967,Imidacloprid,A,0.01,0.0002,M,LT,,,M ,O,806,62.0,3.5
WA0501180033CFNY1,CF,134,DCPA,A,0.0012,0.0007,M,T ,,Q ,M ,O,806,34.0,5
WA0502220001CFNY1,CF,B80,Acetamiprid,A,0.001,0.0006,M,LT,,Q ,M ,O,806,62.0,1.2
WA0502220004CFNY1,CF,967,Imidacloprid,A,0.0002,0.0001,M,LT,,Q ,M ,O,806,62.0,3.5
WA0502220031CFNY1,CF,134,DCPA,A,0.0012,0.0007,M,T ,,Q ,M ,O,806,34.0,5
WA0503210002CFNY1,CF,967,Imidacloprid,A,0.0015,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0503210004CFNY1,CF,967,Imidacloprid,A,0.0011,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0503210013CFNY1,CF,967,Imidacloprid,A,0.0002,0.0001,M,LT,,Q ,M ,O,806,62.0,3.5
WA0504180001CFNY1,CF,967,Imidacloprid,A,0.0012,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0504180002CFNY1,CF,967,Imidacloprid,A,0.001,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0504180007CFNY1,CF,967,Imidacloprid,A,0.0002,0.0001,M,LT,,Q ,M ,O,806,62.0,3.5
WA0504180011CFNY1,CF,171,Dimethoate,C,0.004,0.0024,M,T ,C ,Q ,M ,O,806,2.0,2
WA0505160001CFNY1,CF,967,Imidacloprid,A,0.0008,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0505160007CFNY1,CF,967,Imidacloprid,A,0.0002,0.0001,M,LT,,Q ,M ,O,806,62.0,3.5
WA0505160017CFNY1,CF,967,Imidacloprid,A,0.0084,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0505160020CFNY1,CF,967,Imidacloprid,A,0.0017,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0506200001CFNY1,CF,967,Imidacloprid,A,0.0002,0.0001,M,LT,,Q ,M ,O,806,62.0,3.5
WA0506200003CFNY1,CF,967,Imidacloprid,A,0.0082,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0506200023CFNY1,CF,967,Imidacloprid,A,0.0008,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0506200033CFNY1,CF,967,Imidacloprid,A,0.0005,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0507180004CFNY1,CF,967,Imidacloprid,A,0.0005,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0507180008CFNY1,CF,967,Imidacloprid,A,0.011,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0507180023CFNY1,CF,159,Methomyl,E,0.0049,0.0012,M,LT,,,M ,O,806,62.0,2
WA0508150002CFNY1,CF,967,Imidacloprid,A,0.0027,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0508150008CFNY1,CF,967,Imidacloprid,A,0.0008,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0508150010CFNY1,CF,967,Imidacloprid,A,0.0007,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0508150033CFNY1,CF,967,Imidacloprid,A,0.0002,0.0001,M,LT,,Q ,M ,O,806,62.0,3.5
WA0509190010CFNY1,CF,967,Imidacloprid,A,0.0002,0.0001,M,LT,,Q ,M ,O,806,62.0,3.5
WA0509190013CFNY1,CF,967,Imidacloprid,A,0.006,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0509190030CFNY1,CF,967,Imidacloprid,A,0.0016,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0509200004CFNY1,CF,967,Imidacloprid,A,0.0002,0.0001,M,LT,,Q ,M ,O,806,62.0,3.5
WA0510170003CFNY1,CF,967,Imidacloprid,A,0.0007,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0510170007CFNY1,CF,967,Imidacloprid,A,0.0023,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0510170018CFNY1,CF,967,Imidacloprid,A,0.0008,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0510170033CFNY1,CF,967,Imidacloprid,A,0.0002,0.0001,M,LT,,Q ,M ,O,806,62.0,3.5
WA0511210001CFNY1,CF,967,Imidacloprid,A,0.0017,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0511210004CFNY1,CF,967,Imidacloprid,A,0.0002,0.0001,M,LT,,Q ,M ,O,806,62.0,3.5
WA0511210010CFNY1,CF,967,Imidacloprid,A,0.0002,0.0001,M,LT,,Q ,M ,O,806,62.0,3.5
WA0511210031CFNY1,CF,967,Imidacloprid,A,0.0002,0.0001,M,LT,,Q ,M ,O,806,62.0,3.5
WA0512190004CFNY1,CF,967,Imidacloprid,A,0.014,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0512190011CFNY1,CF,967,Imidacloprid,A,0.0065,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0512190013CFNY1,CF,967,Imidacloprid,A,0.0069,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0512190032CFNY1,CF,967,Imidacloprid,A,0.0009,0.0001,M,LT,,,M ,O,806,62.0,3.5
WA0501100001APNY1,AP,624,Tetrahydrophthalimide (THPI),A,0.75,0.0197,M,T ,,,M ,O,806,34.0,25
WA0501100001APNY1,AP,042,Azinphos methyl,C,0.33,0.012,M,T ,C ,,M ,O,806,2.0,1.5
WA0501100001APNY1,AP,666,Carbendazim (MBC),B,0.0004,0.0001,M,LT,,,M ,O,806,62.0,7
WA0501100001APNY1,AP,157,Thiabendazole,B,0.004,0.0001,M,LT,,,M ,O,806,62.0,10
WA0501100001APNY1,AP,165,Phosmet,C,0.008,0.0048,M,T ,C ,Q ,M ,O,806,2.0,10
WA0501100004APNY1,AP,125,Diphenylamine (DPA),F,0.73,0.0029,M,T ,,,M ,O,806,34.0,10
WA0501100004APNY1,AP,157,Thiabendazole,B,0.4,0.0001,M,LT,,,M ,O,806,62.0,10
WA0501100010APNY1,AP,125,Diphenylamine (DPA),F,0.0048,0.0029,M,T ,,Q ,M ,O,806,34.0,10
WA0501100010APNY1,AP,157,Thiabendazole,B,1.5,0.0001,M,LT,,,M ,O,806,62.0,10
WA0501100032APNY1,AP,125,Diphenylamine (DPA),F,0.096,0.0029,M,T ,,,M ,O,806,34.0,10
WA0501100032APNY1,AP,157,Thiabendazole,B,0.35,0.0001,M,LT,,,M ,O,806,62.0,10
WA0502140002APNY1,AP,157,Thiabendazole,B,0.33,0.0001,M,LT,,,M ,O,806,62.0,10
WA0502140004APNY1,AP,157,Thiabendazole,B,0.21,0.0001,M,LT,,,M ,O,806,62.0,10
WA0502140004APNY1,AP,125,Diphenylamine (DPA),F,0.84,0.0029,M,T ,,,M ,O,806,34.0,10
WA0502140013APNY1,AP,042,Azinphos methyl,C,0.02,0.012,M,T ,C ,Q ,M ,O,806,2.0,1.5
WA0502140013APNY1,AP,157,Thiabendazole,B,2.5,0.0001,M,LT,,,M ,O,806,62.0,10
WA0502140013APNY1,AP,102,Carbaryl,E,0.0011,0.0003,M,LT,,,M ,O,806,62.0,10
WA0502140033APNY1,AP,808,Fenpropathrin,O,0.092,0.0156,M,T ,,,M ,O,806,34.0,5
WA0502140033APNY1,AP,B80,Acetamiprid,A,0.033,0.0006,M,LT,,,MU,O,806,62.0,1
WA0502140033APNY1,AP,157,Thiabendazole,B,0.0027,0.0001,M,LT,,,M ,O,806,62.0,10
WA0502140033APNY1,AP,125,Diphenylamine (DPA),F,0.023,0.0029,M,T ,,,M ,O,806,34.0,10
WA0503140001APNY1,AP,624,Tetrahydrophthalimide (THPI),A,0.39,0.0197,M,T ,,,M ,O,806,34.0,25
WA0503140001APNY1,AP,808,Fenpropathrin,O,0.18,0.0156,M,T ,,,M ,O,806,34.0,5
WA0503140001APNY1,AP,666,Carbendazim (MBC),B,0.0007,0.0001,M,LT,,,M ,O,806,62.0,7
WA0503140001APNY1,AP,157,Thiabendazole,B,0.0082,0.0001,M,LT,,,M ,O,806,62.0,10
WA0503140001APNY1,AP,165,Phosmet,C,0.082,0.0048,M,T ,C ,,M ,O,806,2.0,10
WA0503140003APNY1,AP,083,O-Phenylphenol,I,0.014,0.0029,M,T ,,,M ,O,806,34.0,25
WA0503140003APNY1,AP,157,Thiabendazole,B,0.061,0.0001,M,LT,,,M ,O,806,62.0,10
WA0503140003APNY1,AP,102,Carbaryl,E,0.0005,0.0003,M,LT,,Q ,M ,O,806,62.0,10
WA0503140008APNY1,AP,157,Thiabendazole,B,0.23,0.0001,M,LT,,,M ,O,806,62.0,10
WA0503140008APNY1,AP,125,Diphenylamine (DPA),F,0.5,0.0029,M,T ,,,M ,O,806,34.0,10
WA0503140008APNY1,AP,967,Imidacloprid,A,0.0002,0.0001,M,LT,,Q ,M ,O,806,62.0,0.6
WA0503140008APNY1,AP,B80,Acetamiprid,A,0.0034,0.0006,M,LT,,,MU,O,806,62.0,1
WA0503140030APNY1,AP,102,Carbaryl,E,0.021,0.0003,M,LT,,,M ,O,806,62.0,10
WA0503140030APNY1,AP,042,Azinphos methyl,C,0.05,0.012,M,T ,C ,,M ,O,806,2.0,1.5
WA0503140030APNY1,AP,967,Imidacloprid,A,0.0009,0.0001,M,LT,,,M ,O,806,62.0,0.6
WA0504110001APNY1,AP,125,Diphenylamine (DPA),F,1.6,0.0029,M,T ,,,M ,O,806,34.0,10
WA0504110001APNY1,AP,624,Tetrahydrophthalimide (THPI),A,0.54,0.0197,M,T ,,,M ,O,806,34.0,25
WA0504110001APNY1,AP,666,Carbendazim (MBC),B,0.0006,0.0001,M,LT,,,M ,O,806,62.0,7
WA0504110001APNY1,AP,651,Diflubenzuron,A,0.0112,0.0067,M,T ,,QV,M ,O,806,34.0,NT
WA0504110001APNY1,AP,157,Thiabendazole,B,0.0062,0.0001,M,LT,,,M ,O,806,62.0,10
WA0504110008APNY1,AP,157,Thiabendazole,B,0.17,0.0001,M,LT,,,M ,O,806,62.0,10
WA0504110023APNY1,AP,157,Thiabendazole,B,0.31,0.0001,M,LT,,,M ,O,806,62.0,10
WA0504110023APNY1,AP,042,Azinphos methyl,C,0.15,0.012,M,T ,C ,,M ,O,806,2.0,1.5
WA0504110023APNY1,AP,967,Imidacloprid,A,0.0007,0.0001,M,LT,,,M ,O,806,62.0,0.6
WA0504110031APNY1,AP,157,Thiabendazole,B,0.24,0.0001,M,LT,,,M ,O,806,62.0,10
WA0505090004APNY1,AP,125,Diphenylamine (DPA),F,1.1,0.0029,M,T ,,,M ,O,806,34.0,10
WA0505090004APNY1,AP,157,Thiabendazole,B,0.72,0.0001,M,LT,,,M ,O,806,62.0,10
WA0505090004APNY1,AP,679,Myclobutanil,L,0.0015,0.0009,M,LT,,Q ,M ,O,806,62.0,0.5
WA0505090010APNY1,AP,125,Diphenylamine (DPA),F,0.045,0.0029,M,T ,,,M ,O,806,34.0,10
WA0505090010APNY1,AP,157,Thiabendazole,B,2.8,0.0001,M,LT,,,M ,O,806,62.0,10
