Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm)
PA0505235002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,75.0,45.0,T,I ,,Q ,H ,O,903,64.0,
PA0505315002WRCO1,WR,964,Desethyl atrazine,R,88.0,25.0,T,M ,,,H ,O,901,7.0,
PA0506065002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,132.0,45.0,T,I ,,,H ,O,903,64.0,
PA0506135002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,153.0,45.0,T,I ,,,H ,O,903,64.0,
PA0506205002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,145.0,45.0,T,I ,,,H ,O,903,64.0,
PA0506275002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,75.0,45.0,T,I ,,Q ,H ,O,903,64.0,
PA0507115002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1059.0,45.0,T,I ,,,H ,O,903,64.0,
PA0507255002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,969.0,45.0,T,I ,,,H ,O,903,64.0,
PA0508085002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,246.0,45.0,T,I ,,,H ,O,903,64.0,
PA0508225002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,174.0,45.0,T,I ,,,H ,O,903,64.0,
PA0509125002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,186.0,45.0,T,I ,,,H ,O,903,64.0,
PA0509265002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,246.0,45.0,T,I ,,,H ,O,903,64.0,
PA0510035002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1111.0,45.0,T,I ,,,H ,O,903,64.0,
PA0510175002WRCO1,WR,964,Desethyl atrazine,R,71.0,25.0,T,M ,,,H ,O,901,7.0,
PA0510315002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,334.0,45.0,T,I ,,,H ,O,903,64.0,
PA0511145002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1321.0,45.0,T,I,,,H,O,903,64.0,
PA0511285002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,476.0,45.0,T,I,,,H,O,903,64.0,
PA0512125002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,385.0,45.0,T,I,,,H,O,903,64.0,
PA0501245002WUCO1,WU,964,Desethyl atrazine,R,170.0,25.0,T,M ,,,H ,O,901,7.0,
PA0502145002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1974.0,45.0,T,I ,,,H ,O,903,64.0,
PA0502285002WUCO1,WU,964,Desethyl atrazine,R,201.0,25.0,T,M ,,,H ,O,901,7.0,
PA0503145002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,75.0,45.0,T,I ,,Q ,H ,O,903,64.0,
PA0503285002WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,75.0,45.0,T,I ,,Q ,H ,O,903,64.0,
PA0504045002WUCO1,WU,964,Desethyl atrazine,R,178.0,25.0,T,M ,,,H ,O,901,7.0,
PA0504115002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,190.0,45.0,T,I ,,,H ,O,903,64.0,
PA0504185002WUCO1,WU,305,Atrazine,R,40.0,5.0,T,M ,,,H ,O,901,7.0,
PA0504255002WUCO1,WU,964,Desethyl atrazine,R,161.0,25.0,T,M ,,,H ,O,901,7.0,
PA0505025002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,161.0,45.0,T,I ,,,H ,O,903,64.0,
PA0505095002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,254.0,45.0,T,I ,,,H ,O,903,64.0,
PA0505165002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,222.0,45.0,T,I ,,,H ,O,903,64.0,
PA0505235002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,213.0,45.0,T,I ,,,H ,O,903,64.0,
PA0505315002WUCO1,WU,305,Atrazine,R,72.0,5.0,T,M ,,,H ,O,901,7.0,
PA0506065002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,179.0,45.0,T,I ,,,H ,O,903,64.0,
PA0506135002WUCO1,WU,305,Atrazine,R,41.0,5.0,T,M ,,,H ,O,901,7.0,
PA0506205002WUCO1,WU,964,Desethyl atrazine,R,148.0,25.0,T,M ,,,H ,O,901,7.0,
PA0506275002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,737.0,45.0,T,I ,,,H ,O,903,64.0,
PA0507115002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,270.0,45.0,T,I ,,,H ,O,903,64.0,
PA0507255002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1441.0,45.0,T,I ,,,H ,O,903,64.0,
PA0508085002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1457.0,45.0,T,I ,,,H ,O,903,64.0,
PA0508225002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,247.0,45.0,T,I ,,,H ,O,903,64.0,
PA0509125002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,234.0,45.0,T,I ,,,H ,O,903,64.0,
PA0509265002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,220.0,45.0,T,I ,,,H ,O,903,64.0,
PA0510035002WUCO1,WU,964,Desethyl atrazine,R,132.0,25.0,T,M ,,,H ,O,901,7.0,
PA0510175002WUCO1,WU,305,Atrazine,R,40.0,5.0,T,M ,,,H ,O,901,7.0,
PA0510315002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,335.0,45.0,T,I ,,,H ,O,903,64.0,
PA0511145002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1240.0,45.0,T,I,,,H,O,903,64.0,
PA0511285002WUCO1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,200.0,45.0,T,I,,,H,O,903,64.0,
PA0512125002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,362.0,45.0,T,I,,,H,O,903,64.0,
PA0601095002WRCO1,WR,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
PA0601095002WRCO1,WR,305,Atrazine,R,28.0,5.0,T,M,,,H,O,901,7.0,
PA0601095002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1433.0,45.0,T,LL,,,M,O,903,64.0,
PA0601235002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,473.0,45.0,T,LL,,,M,O,903,64.0,
PA0601235002WRCO1,WR,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
PA0602135002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,290.0,45.0,T,LL,,,M,O,903,64.0,
PA0602135002WRCO1,WR,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
PA0602275002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,271.0,45.0,T,LL,,,M,O,903,64.0,
PA0603135002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,234.0,45.0,T,LL,,,M,O,903,64.0,
PA0603135002WRCO1,WR,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
PA0603275002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,207.0,45.0,T,LL,,,M,O,903,64.0,
PA0603275002WRCO1,WR,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
PA0604035002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,154.0,45.0,T,LL,,,M,O,903,64.0,
PA0604035002WRCO1,WR,305,Atrazine,R,38.0,5.0,T,M,,,H,O,901,7.0,
PA0604105002WRCO1,WR,305,Atrazine,R,30.0,5.0,T,M,,,H,O,901,7.0,
PA0604105002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,946.0,45.0,T,LL,,,M,O,903,64.0,
PA0604175002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,159.0,45.0,T,LL,,,M,O,903,64.0,
PA0604175002WRCO1,WR,305,Atrazine,R,18.0,5.0,T,M,,,H,O,901,7.0,
PA0604245002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,174.0,45.0,T,LL,,,M,O,903,64.0,
PA0604245002WRCO1,WR,964,Desethyl atrazine,R,92.0,25.0,T,M,,,H,O,901,7.0,
PA0604245002WRCO1,WR,305,Atrazine,R,41.0,5.0,T,M,,,H,O,901,7.0,
PA0605015002WRCO1,WR,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
PA0605015002WRCO1,WR,305,Atrazine,R,21.0,5.0,T,M,,,H,O,901,7.0,
PA0605015002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,956.0,45.0,T,LL,,,M,O,903,64.0,
PA0605085002WRCO1,WR,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0605085002WRCO1,WR,305,Atrazine,R,39.0,5.0,T,M,,,H,O,901,7.0,
PA0605085002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1383.0,45.0,T,LL,,,M,O,903,64.0,
PA0605085002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,239.0,45.0,T,LL,,,M,O,903,64.0,
PA0605085002WRCO1,WR,964,Desethyl atrazine,R,137.0,25.0,T,M,,,H,O,901,7.0,
PA0605085002WRCO1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0605155002WRCO1,WR,964,Desethyl atrazine,R,81.0,25.0,T,M,,,H,O,901,7.0,
PA0605155002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0605155002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1064.0,45.0,T,LL,,,M,O,903,64.0,
PA0605155002WRCO1,WR,283,Metolachlor,A,296.0,45.0,T,LL,,,M,O,903,64.0,
PA0605225002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,160.0,45.0,T,LL,,,M,O,903,64.0,
PA0605225002WRCO1,WR,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0605305002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,802.0,45.0,T,LL,,,M,O,903,64.0,
PA0605305002WRCO1,WR,964,Desethyl atrazine,R,80.0,25.0,T,M,,,H,O,901,7.0,
PA0605305002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0605305002WRCO1,WR,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0606055002WRCO1,WR,149,Simazine,R,83.0,50.0,T,M,,Q,H,O,901,7.0,
PA0606055002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0606055002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,918.0,45.0,T,LL,,,M,O,903,64.0,
PA0606055002WRCO1,WR,305,Atrazine,R,365.0,5.0,T,M,,,H,O,901,7.0,
PA0606055002WRCO1,WR,283,Metolachlor,A,199.0,45.0,T,LL,,,M,O,903,64.0,
PA0606125002WRCO1,WR,283,Metolachlor,A,256.0,45.0,T,LL,,,M,O,903,64.0,
PA0606125002WRCO1,WR,305,Atrazine,R,191.0,5.0,T,M,,,H,O,901,7.0,
PA0606125002WRCO1,WR,964,Desethyl atrazine,R,117.0,25.0,T,M,,,H,O,901,7.0,
PA0606125002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0606195002WRCO1,WR,964,Desethyl atrazine,R,116.0,25.0,T,M,,,H,O,901,7.0,
PA0606195002WRCO1,WR,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0606195002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,778.0,45.0,T,LL,,,M,O,903,64.0,
PA0606195002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,184.0,45.0,T,LL,,,M,O,903,64.0,
PA0606265002WRCO1,WR,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0606265002WRCO1,WR,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
PA0606265002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1026.0,45.0,T,LL,,,M,O,903,64.0,
PA0606265002WRCO1,WR,305,Atrazine,R,114.0,5.0,T,M,,,H,O,901,7.0,
PA0607105002WRCO1,WR,ABO,Acetochlor oxanilic acid (OA),A,176.0,45.0,T,LL,,,M,O,903,64.0,
PA0607105002WRCO1,WR,305,Atrazine,R,112.0,25.0,T,M,,,H,O,901,7.0,
PA0607105002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1305.0,45.0,T,LL,,,M,O,903,64.0,
PA0607105002WRCO1,WR,283,Metolachlor,A,380.0,45.0,T,LL,,,M,O,903,64.0,
PA0607105002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,376.0,45.0,T,LL,,,M,O,903,64.0,
PA0607245002WRCO1,WR,283,Metolachlor,A,243.0,45.0,T,LL,,,M,O,903,64.0,
PA0607245002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,189.0,45.0,T,LL,,,M,O,903,64.0,
PA0607245002WRCO1,WR,964,Desethyl atrazine,R,129.0,25.0,T,M,,,H,O,901,7.0,
PA0607245002WRCO1,WR,305,Atrazine,R,111.0,25.0,T,M,,,H,O,901,7.0,
PA0608085002WRCO1,WR,964,Desethyl atrazine,R,108.0,25.0,T,M,,,H,O,901,7.0,
PA0608085002WRCO1,WR,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0608085002WRCO1,WR,305,Atrazine,R,1109.0,25.0,T,M,,,H,O,901,7.0,
PA0608085002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,938.0,45.0,T,LL,,,M,O,903,64.0,
PA0608215002WRCO1,WR,964,Desethyl atrazine,R,64.0,25.0,T,M,,,H,O,901,7.0,
PA0608215002WRCO1,WR,305,Atrazine,R,58.0,25.0,T,M,,,H,O,901,7.0,
PA0608215002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,781.0,45.0,T,LL,,,M,O,903,64.0,
PA0608215002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0609115002WRCO1,WR,964,Desethyl atrazine,R,229.0,25.0,T,M,,,H,O,901,7.0,
PA0609115002WRCO1,WR,305,Atrazine,R,218.0,25.0,T,M,,,H,O,901,7.0,
PA0609115002WRCO1,WR,026,"2,4-D",G,150.0,90.0,T,LL,,Q,M,O,902,62.0,
PA0609115002WRCO1,WR,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0609115002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,2008.0,45.0,T,LL,,,M,O,903,64.0,
PA0609255002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,215.0,45.0,T,LL,,,M,O,903,64.0,
PA0609255002WRCO1,WR,305,Atrazine,R,97.0,25.0,T,M,,,H,O,901,7.0,
PA0610165002WRCO1,WR,305,Atrazine,R,131.0,25.0,T,M,,,H,O,901,7.0,
PA0610165002WRCO1,WR,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0610165002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1623.0,45.0,T,LL,,,M,O,903,64.0,
PA0610165002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,220.0,45.0,T,LL,,,M,O,903,64.0,
PA0610305002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1416.0,45.0,T,LL,,,M,O,903,64.0,
PA0610305002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,245.0,45.0,T,LL,,,M,O,903,64.0,
PA0610305002WRCO1,WR,964,Desethyl atrazine,R,188.0,25.0,T,M,,,H,O,901,7.0,
PA0611135002WRCO1,WR,964,Desethyl atrazine,R,117.0,25.0,T,M,,,H,O,901,7.0,
PA0611135002WRCO1,WR,305,Atrazine,R,78.0,25.0,T,M,,,H,O,901,7.0,
PA0611135002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,2167.0,45.0,T,LL,,,M,O,903,64.0,
PA0611275002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1973.0,45.0,T,LL,,,M,O,903,64.0,
PA0611275002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,547.0,45.0,T,LL,,,M,O,903,64.0,
PA0611275002WRCO1,WR,964,Desethyl atrazine,R,171.0,25.0,T,M,,,H,O,901,7.0,
PA0611275002WRCO1,WR,305,Atrazine,R,131.0,25.0,T,M,,,H,O,901,7.0,
PA0612045002WRCO1,WR,305,Atrazine,R,56.0,25.0,T,M,,,H,O,901,7.0,
PA0612045002WRCO1,WR,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
PA0612045002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,2025.0,45.0,T,LL,,,M,O,903,64.0,
PA0612045002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,407.0,45.0,T,LL,,,M,O,903,64.0,
PA0612045002WRCO1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,357.0,45.0,T,LL,,,M,O,903,64.0,
PA0612045002WRCO1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0612185002WRCO1,WR,964,Desethyl atrazine,R,48.0,25.0,T,M,,,H,O,901,7.0,
PA0612185002WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,2145.0,45.0,T,LL,,,M,O,903,64.0,
PA0612185002WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,284.0,45.0,T,LL,,,M,O,903,64.0,
PA0612185002WRCO1,WR,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0601095002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,287.0,45.0,T,LL,,,M,O,903,64.0,
PA0601095002WUCO1,WU,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
PA0601235002WUCO1,WU,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
PA0601235002WUCO1,WU,305,Atrazine,R,22.0,5.0,T,M,,,H,O,901,7.0,
PA0601235002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,3236.0,45.0,T,LL,,,M,O,903,64.0,
PA0602135002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,294.0,45.0,T,LL,,,M,O,903,64.0,
PA0602135002WUCO1,WU,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
PA0602275002WUCO1,WU,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
PA0602275002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1447.0,45.0,T,LL,,,M,O,903,64.0,
PA0603135002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,341.0,45.0,T,LL,,,M,O,903,64.0,
PA0603135002WUCO1,WU,964,Desethyl atrazine,R,92.0,25.0,T,M,,,H,O,901,7.0,
PA0603275002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,221.0,45.0,T,LL,,,M,O,903,64.0,
PA0603275002WUCO1,WU,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
PA0604035002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,186.0,45.0,T,LL,,,M,O,903,64.0,
PA0604035002WUCO1,WU,305,Atrazine,R,41.0,5.0,T,M,,,H,O,901,7.0,
PA0604105002WUCO1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,186.0,45.0,T,LL,,,M,O,903,64.0,
PA0604105002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,175.0,45.0,T,LL,,,M,O,903,64.0,
PA0604105002WUCO1,WU,305,Atrazine,R,29.0,5.0,T,M,,,H,O,901,7.0,
PA0604175002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1501.0,45.0,T,LL,,,M,O,903,64.0,
PA0604175002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,161.0,45.0,T,LL,,,M,O,903,64.0,
PA0604245002WUCO1,WU,964,Desethyl atrazine,R,119.0,25.0,T,M,,,H,O,901,7.0,
PA0604245002WUCO1,WU,305,Atrazine,R,84.0,5.0,T,M,,,H,O,901,7.0,
PA0604245002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1274.0,45.0,T,LL,,,M,O,903,64.0,
PA0605015002WUCO1,WU,964,Desethyl atrazine,R,103.0,25.0,T,M,,,H,O,901,7.0,
PA0605015002WUCO1,WU,305,Atrazine,R,76.0,5.0,T,M,,,H,O,901,7.0,
PA0605015002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1314.0,45.0,T,LL,,,M,O,903,64.0,
PA0605085002WUCO1,WU,305,Atrazine,R,94.0,5.0,T,M,,,H,O,901,7.0,
PA0605085002WUCO1,WU,324,Dichlobenil,T,11.2,6.7,T,M,,Q,H,O,901,7.0,
PA0605085002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1384.0,45.0,T,LL,,,M,O,903,64.0,
PA0605155002WUCO1,WU,305,Atrazine,R,179.0,5.0,T,M,,,H,O,901,7.0,
PA0605155002WUCO1,WU,964,Desethyl atrazine,R,102.0,25.0,T,M,,,H,O,901,7.0,
PA0605155002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1543.0,45.0,T,LL,,,M,O,903,64.0,
PA0605155002WUCO1,WU,283,Metolachlor,A,293.0,45.0,T,LL,,,M,O,903,64.0,
PA0605225002WUCO1,WU,964,Desethyl atrazine,R,85.0,25.0,T,M,,,H,O,901,7.0,
PA0605225002WUCO1,WU,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0605225002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1143.0,45.0,T,LL,,,M,O,903,64.0,
PA0605225002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,208.0,45.0,T,LL,,,M,O,903,64.0,
PA0605225002WUCO1,WU,026,"2,4-D",G,150.0,90.0,T,LL,,Q,M,O,902,62.0,
PA0605305002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0605305002WUCO1,WU,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0605305002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1041.0,45.0,T,LL,,,M,O,903,64.0,
PA0605305002WUCO1,WU,305,Atrazine,R,99.0,5.0,T,M,,,H,O,901,7.0,
PA0606055002WUCO1,WU,964,Desethyl atrazine,R,163.0,25.0,T,M,,,H,O,901,7.0,
PA0606055002WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0606055002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,947.0,45.0,T,LL,,,M,O,903,64.0,
PA0606055002WUCO1,WU,305,Atrazine,R,454.0,5.0,T,M,,,H,O,901,7.0,
PA0606055002WUCO1,WU,283,Metolachlor,A,234.0,45.0,T,LL,,,M,O,903,64.0,
PA0606065002WUCO1,WU,964,Desethyl atrazine,R,89.0,25.0,T,M,,,H,O,901,7.0,
PA0606065002WUCO1,WU,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0606065002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,911.0,45.0,T,LL,,,M,O,903,64.0,
PA0606065002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,174.0,45.0,T,LL,,,M,O,903,64.0,
PA0606125002WUCO1,WU,283,Metolachlor,A,288.0,45.0,T,LL,,,M,O,903,64.0,
PA0606125002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,185.0,45.0,T,LL,,,M,O,903,64.0,
PA0606195002WUCO1,WU,964,Desethyl atrazine,R,150.0,25.0,T,M,,,H,O,901,7.0,
PA0606195002WUCO1,WU,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0606195002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,920.0,45.0,T,LL,,,M,O,903,64.0,
PA0606195002WUCO1,WU,305,Atrazine,R,209.0,5.0,T,M,,,H,O,901,7.0,
PA0607105002WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,151.0,45.0,T,LL,,,M,O,903,64.0,
PA0607105002WUCO1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0607105002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,2071.0,45.0,T,LL,,,M,O,903,64.0,
PA0607105002WUCO1,WU,283,Metolachlor,A,490.0,45.0,T,LL,,,M,O,903,64.0,
PA0607105002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,456.0,45.0,T,LL,,,M,O,903,64.0,
PA0607105002WUCO1,WU,305,Atrazine,R,354.0,25.0,T,M,,,H,O,901,7.0,
PA0607245002WUCO1,WU,964,Desethyl atrazine,R,134.0,25.0,T,M,,,H,O,901,7.0,
PA0607245002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1517.0,45.0,T,LL,,,M,O,903,64.0,
PA0607245002WUCO1,WU,283,Metolachlor,A,247.0,45.0,T,LL,,,M,O,903,64.0,
PA0607245002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,210.0,45.0,T,LL,,,M,O,903,64.0,
PA0608075002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1114.0,45.0,T,LL,,,M,O,903,64.0,
PA0608075002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,140.0,45.0,T,LL,,,M,O,903,64.0,
PA0608075002WUCO1,WU,964,Desethyl atrazine,R,131.0,25.0,T,M,,,H,O,901,7.0,
PA0608075002WUCO1,WU,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0608215002WUCO1,WU,305,Atrazine,R,71.0,25.0,T,M,,,H,O,901,7.0,
PA0608215002WUCO1,WU,964,Desethyl atrazine,R,66.0,25.0,T,M,,,H,O,901,7.0,
PA0608215002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,589.0,45.0,T,LL,,,M,O,903,64.0,
PA0608215002WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0609115002WUCO1,WU,305,Atrazine,R,118.0,25.0,T,M,,,H,O,901,7.0,
PA0609115002WUCO1,WU,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
PA0609115002WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,2191.0,45.0,T,LL,,,M,O,903,64.0,
PA0609115002WUCO1,WU,026,"2,4-D",G,322.0,90.0,T,LL,,,M,O,902,62.0,
