Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm)
MD0704250001GKCA1,GK,B48,Azoxystrobin,F,0.0008,0.0005,M,LU,,Q,SM,O,553,52.0,25
MD0705300039GKCA1,GK,967,Imidacloprid,A,0.085,0.009,M,LU,,,SM,O,553,52.0,3.5
MD0705300039GKCA1,GK,083,O-Phenylphenol,I,0.037,0.01,M,MO,,V,SM,O,552,7.0,NT
MD0706270001GKCA1,GK,AES,Methoxyfenozide,I,0.002,0.001,M,LU,,Q,SM,O,553,52.0,30
MD0706270001GKCA1,GK,ABB,Spinosad,I,0.0099,0.003,M,LU,,,SM,O,553,52.0,10
MD0706270001GKCA1,GK,134,DCPA,A,0.005,0.003,M,GI,M,Q,SM,O,551,73.0,5
MD0706270001GKCA1,GK,B48,Azoxystrobin,F,0.027,0.0005,M,LU,,,SM,O,553,52.0,25
MD0709100005GKCA1,GK,B80,Acetamiprid,A,0.13,0.001,M,LU,,,M,O,553,52.0,1.2
MD0709100005GKCA1,GK,597,Cypermethrin,O,0.05,0.03,M,M,CD,Q,M,O,551,71.0,14
MD0709100005GKCA1,GK,910,"DDE p,p'",A,0.007,0.004,M,GI,M,Q,SM,O,551,73.0,0.5 AL
MD0710220001GKCA1,GK,B48,Azoxystrobin,F,0.0023,0.0005,M,LU,,,M,O,556,52.0,25
MD0710220001GKCA1,GK,134,DCPA,A,0.068,0.003,M,GI,M,,SM,O,551,73.0,5
MD0710220039GKCA1,GK,ABB,Spinosad,I,0.018,0.003,M,LU,,,M,O,556,52.0,10
MD0710220039GKCA1,GK,B48,Azoxystrobin,F,0.0008,0.0005,M,LU,,Q,M,O,556,52.0,25
MD0711130001GKCA1,GK,967,Imidacloprid,A,0.054,0.009,M,LU,,,M,O,556,52.0,3.5
MD0711130001GKCA1,GK,AES,Methoxyfenozide,I,0.002,0.001,M,LU,,Q,M,O,556,52.0,30
MD0711130001GKCA1,GK,ABB,Spinosad,I,0.005,0.003,M,LU,,Q,M,O,556,52.0,10
MD0711130001GKCA1,GK,AFO,Dinotefuran,A,0.044,0.0045,M,LU,,V,M,O,556,52.0,NT
MD0711130001GKCA1,GK,134,DCPA,A,0.04,0.003,M,GI,M,,SM,O,551,73.0,5
MD0711130001GKCA1,GK,910,"DDE p,p'",A,0.016,0.004,M,GI,M,,SM,O,551,73.0,0.5 AL
MD0711130001GKCA1,GK,B80,Acetamiprid,A,0.18,0.001,M,LU,,,M,O,556,52.0,1.2
MD0711130005GKCA1,GK,B48,Azoxystrobin,F,0.058,0.0005,M,LU,,,M,O,556,52.0,25
MD0711130005GKCA1,GK,967,Imidacloprid,A,0.035,0.009,M,LU,,,M,O,556,52.0,3.5
MD0711130005GKCA1,GK,178,Omethoate,C,0.007,0.004,M,C,,Q,M,O,550,2.0,2
MD0712110001GKCA1,GK,B80,Acetamiprid,A,0.042,0.001,M,LU,,,M,O,556,52.0,1.2
MD0712110001GKCA1,GK,134,DCPA,A,0.11,0.003,M,GI,M,,SM,O,551,73.0,5
MD0712110001GKCA1,GK,B48,Azoxystrobin,F,0.0008,0.0005,M,LU,,Q,M,O,556,52.0,25
MD0712110001GKCA1,GK,AEM,"Cyhalothrin, Lambda",O,0.01,0.006,M,C,,Q,M,O,551,71.0,0.01
MD0712110001GKCA1,GK,AFO,Dinotefuran,A,0.0075,0.0045,M,LU,,QV,M,O,556,52.0,NT
MD0712110005GKCA1,GK,134,DCPA,A,0.005,0.003,M,GI,M,Q,SM,O,551,73.0,5
MD0712110005GKCA1,GK,967,Imidacloprid,A,0.035,0.009,M,LU,,,M,O,556,52.0,3.5
MD0712110005GKCA1,GK,ADG,Indoxacarb,I,0.11,0.005,M,LU,,,M,O,556,52.0,12
MD0701290008GLCA1,GL,134,DCPA,A,0.005,0.003,M,I,M,Q,M,O,551,73.0,5
MD0701290008GLCA1,GL,967,Imidacloprid,A,0.015,0.009,M,LU,,Q,SM,O,553,52.0,3.5
MD0701290008GLCA1,GL,AES,Methoxyfenozide,I,0.002,0.001,M,LU,,Q,SM,O,553,52.0,30
MD0703260008GLCA1,GL,134,DCPA,A,0.005,0.003,M,GI,,Q,SM,O,551,73.0,5
MD0703260008GLCA1,GL,230,Pendimethalin,F,0.033,0.02,M,MO,,QV,SM,O,552,7.0,NT
MD0705300001GLCA1,GL,223,Permethrin trans,O,1.9,0.012,M,M,CD,,SM,O,552,7.0,20
MD0705300001GLCA1,GL,222,Permethrin cis,O,1.7,0.012,M,M,CD,,SM,O,552,7.0,20
MD0705300001GLCA1,GL,AES,Methoxyfenozide,I,0.002,0.001,M,LU,,Q,SM,O,553,52.0,30
MD0705300001GLCA1,GL,902,Endosulfan sulfate,A,0.007,0.004,M,GI,,Q,SM,O,551,73.0,2
MD0705300033GLCA1,GL,223,Permethrin trans,O,1.3,0.012,M,M,CD,,SM,O,552,7.0,20
MD0705300033GLCA1,GL,222,Permethrin cis,O,1.1,0.012,M,M,CD,,SM,O,552,7.0,20
MD0705300033GLCA1,GL,902,Endosulfan sulfate,A,0.007,0.004,M,GI,,Q,SM,O,551,73.0,2
MD0705300042GLCA1,GL,083,O-Phenylphenol,I,0.034,0.01,M,MO,,V,SM,O,552,7.0,NT
MD0705300042GLCA1,GL,134,DCPA,A,0.033,0.003,M,GI,M,,SM,O,551,73.0,5
MD0705300042GLCA1,GL,ABB,Spinosad,I,0.005,0.003,M,LU,,Q,SM,O,553,52.0,10
MD0706270005GLCA1,GL,967,Imidacloprid,A,0.072,0.009,M,LU,,,SM,O,553,52.0,3.5
MD0706270005GLCA1,GL,B48,Azoxystrobin,F,0.052,0.0005,M,LU,,,SM,O,553,52.0,25
MD0706270005GLCA1,GL,134,DCPA,A,0.011,0.003,M,GI,M,,SM,O,551,73.0,5
MD0706270021GLCA1,GL,967,Imidacloprid,A,0.015,0.009,M,LU,,Q,SM,O,553,52.0,3.5
MD0706270021GLCA1,GL,B48,Azoxystrobin,F,0.095,0.0005,M,LU,,,SM,O,553,52.0,25
MD0706270021GLCA1,GL,134,DCPA,A,0.005,0.003,M,GI,,Q,SM,O,551,73.0,5
MD0706270042GLCA1,GL,134,DCPA,A,0.015,0.003,M,GI,M,,SM,O,551,73.0,5
MD0706270042GLCA1,GL,967,Imidacloprid,A,0.073,0.009,M,LU,,,SM,O,553,52.0,3.5
MD0706270042GLCA1,GL,B48,Azoxystrobin,F,0.0041,0.0005,M,LU,,,SM,O,553,52.0,25
MD0707230001GLCA1,GL,967,Imidacloprid,A,0.015,0.009,M,LU,,Q,M,O,553,52.0,3.5
MD0707230001GLCA1,GL,B48,Azoxystrobin,F,0.11,0.0005,M,LU,,,M,O,553,52.0,25
MD0707230001GLCA1,GL,134,DCPA,A,0.005,0.003,M,GI,M,Q,SM,O,551,73.0,5
MD0707230005GLCA1,GL,AEM,"Cyhalothrin, Lambda",O,0.023,0.006,M,M,CD,X,M,O,551,71.0,0.01
MD0707230005GLCA1,GL,B48,Azoxystrobin,F,0.14,0.0005,M,LU,,,M,O,553,52.0,25
MD0707230039GLCA1,GL,ABB,Spinosad,I,0.005,0.003,M,LU,,Q,M,O,553,52.0,10
MD0707230039GLCA1,GL,B48,Azoxystrobin,F,0.004,0.0005,M,LU,,,M,O,553,52.0,25
MD0708130005GLCA1,GL,B48,Azoxystrobin,F,0.99,0.0005,M,LU,,,M,O,553,52.0,25
MD0708130005GLCA1,GL,AEM,"Cyhalothrin, Lambda",O,0.099,0.006,M,M,CD,X,M,O,551,71.0,0.01
MD0708130005GLCA1,GL,AEN,"Cyhalothrin, Lambda epimer R157836",O,0.01,0.006,M,C,,Q,M,O,551,71.0,0.01
MD0708130005GLCA1,GL,134,DCPA,A,0.005,0.003,M,GI,M,Q,SM,O,551,73.0,5
MD0708130005GLCA1,GL,011,Captan,A,0.02,0.012,M,LU,,Q,M,O,551,73.0,2
MD0708130021GLCA1,GL,967,Imidacloprid,A,0.12,0.009,M,LU,,,M,O,553,52.0,3.5
MD0708130021GLCA1,GL,AEW,Famoxadone,F,2.2,0.002,M,LU,,V,M,O,556,52.0,NT
MD0708130021GLCA1,GL,B48,Azoxystrobin,F,0.0008,0.0005,M,LU,,Q,M,O,553,52.0,25
MD0708130021GLCA1,GL,ABB,Spinosad,I,0.0094,0.003,M,LU,,,M,O,553,52.0,10
MD0709100039GLCA1,GL,134,DCPA,A,0.054,0.003,M,GI,M,,SM,O,551,73.0,5
MD0709100042GLCA1,GL,B77,Dimethomorph,W,0.021,0.002,M,LU,,,M,O,553,52.0,20
MD0709100042GLCA1,GL,134,DCPA,A,0.018,0.003,M,GI,M,,M,O,551,73.0,5
MD0709100042GLCA1,GL,B48,Azoxystrobin,F,0.006,0.0005,M,LU,,,M,O,553,52.0,25
MD0710220021GLCA1,GL,967,Imidacloprid,A,0.015,0.009,M,LU,,Q,M,O,556,52.0,3.5
MD0710230042GLCA1,GL,AEM,"Cyhalothrin, Lambda",O,0.06,0.006,M,M,CD,X,M,O,551,71.0,0.01
MD0711130021GLCA1,GL,AEN,"Cyhalothrin, Lambda epimer R157836",O,0.01,0.006,M,M,CD,Q,M,O,551,71.0,0.01
MD0711130021GLCA1,GL,AEM,"Cyhalothrin, Lambda",O,0.092,0.006,M,M,CD,X,M,O,551,71.0,0.01
MD0711130021GLCA1,GL,967,Imidacloprid,A,0.036,0.009,M,LU,,,M,O,556,52.0,3.5
MD0711130042GLCA1,GL,967,Imidacloprid,A,0.06,0.009,M,LU,,,M,O,556,52.0,3.5
MD0701300039GKCA1,GK,134,DCPA,A,0.005,0.003,M,I,M,Q,M,O,551,73.0,5
MD0702260001GKCA1,GK,230,Pendimethalin,F,0.033,0.02,M,MO,,QV,SM,O,552,7.0,NT
MD0703260001GKCA1,GK,910,"DDE p,p'",A,0.007,0.004,M,GI,,Q,SM,O,551,73.0,0.5 AL
MD0703260005GKCA1,GK,B61,Pyraclostrobin,F,0.002,0.001,M,LU,,Q,SM,O,553,52.0,16
MD0704250001GKCA1,GK,B75,Boscalid,A,0.0042,0.0025,M,LU,,Q,SM,O,553,52.0,18
MD0705300039GKCA1,GK,134,DCPA,A,0.012,0.003,M,GI,M,,SM,O,551,73.0,5
MD0706270001GKCA1,GK,967,Imidacloprid,A,0.042,0.009,M,LU,,,SM,O,553,52.0,3.5
MD0709100005GKCA1,GK,134,DCPA,A,0.005,0.003,M,GI,M,Q,SM,O,551,73.0,5
MD0709100024GKCA1,GK,134,DCPA,A,0.03,0.003,M,GI,M,,SM,O,551,73.0,5
MD0710220001GKCA1,GK,275,"Methoxychlor p,p'",A,0.002,0.001,M,GI,,QV,SM,O,551,73.0,NT
MD0710220039GKCA1,GK,134,DCPA,A,0.028,0.003,M,GI,M,,SM,O,551,73.0,5
MD0711130001GKCA1,GK,B48,Azoxystrobin,F,0.084,0.0005,M,LU,,,M,O,556,52.0,25
MD0711130005GKCA1,GK,134,DCPA,A,0.005,0.003,M,GI,M,Q,SM,O,551,73.0,5
MD0712110001GKCA1,GK,910,"DDE p,p'",A,0.019,0.004,M,GI,M,,SM,O,551,73.0,0.5 AL
MD0712110005GKCA1,GK,ABB,Spinosad,I,0.005,0.003,M,LU,,Q,M,O,556,52.0,10
MD0701290008GLCA1,GL,170,Methamidophos,C,0.0033,0.002,M,C,,,MU,O,550,2.0,0.02
MD0701290021GLCA1,GL,170,Methamidophos,C,0.0096,0.002,M,C,,,MU,O,550,2.0,0.02
MD0702260026GLCA1,GL,B61,Pyraclostrobin,F,0.002,0.001,M,LU,,Q,SM,O,553,52.0,16
MD0703260008GLCA1,GL,B48,Azoxystrobin,F,0.0008,0.0005,M,LU,,Q,SM,O,553,52.0,25
MD0704250005GLCA1,GL,B61,Pyraclostrobin,F,0.002,0.001,M,LU,,Q,SM,O,553,52.0,16
MD0705300001GLCA1,GL,083,O-Phenylphenol,I,0.039,0.01,M,MO,,V,SM,O,552,7.0,NT
MD0705300033GLCA1,GL,083,O-Phenylphenol,I,0.039,0.01,M,MO,,V,SM,O,552,7.0,NT
MD0705300042GLCA1,GL,967,Imidacloprid,A,0.034,0.009,M,LU,,,SM,O,553,52.0,3.5
MD0706270005GLCA1,GL,ABB,Spinosad,I,0.03,0.003,M,LU,,,SM,O,553,52.0,10
MD0706270021GLCA1,GL,ABB,Spinosad,I,0.029,0.003,M,LU,,,SM,O,553,52.0,10
MD0706270042GLCA1,GL,B77,Dimethomorph,W,0.003,0.002,M,LU,,Q,SM,O,553,52.0,20
MD0707230001GLCA1,GL,AEM,"Cyhalothrin, Lambda",O,0.01,0.006,M,C,,Q,M,O,551,71.0,0.01
MD0707230005GLCA1,GL,134,DCPA,A,0.005,0.003,M,GI,M,Q,SM,O,551,73.0,5
MD0707230039GLCA1,GL,ADG,Indoxacarb,I,0.008,0.005,M,LU,,Q,M,O,553,52.0,12
MD0708130005GLCA1,GL,967,Imidacloprid,A,0.067,0.009,M,LU,,,M,O,553,52.0,3.5
MD0708130021GLCA1,GL,134,DCPA,A,0.005,0.003,M,GI,,Q,SM,O,551,73.0,5
MD0708130039GLCA1,GL,B75,Boscalid,A,0.0042,0.0025,M,LU,,Q,M,O,553,52.0,18
MD0709100039GLCA1,GL,ABB,Spinosad,I,0.005,0.003,M,LU,,Q,M,O,553,52.0,10
MD0709100042GLCA1,GL,967,Imidacloprid,A,0.032,0.009,M,LU,,,M,O,553,52.0,3.5
MD0710220021GLCA1,GL,B48,Azoxystrobin,F,0.0008,0.0005,M,LU,,Q,M,O,556,52.0,25
MD0710230042GLCA1,GL,AEN,"Cyhalothrin, Lambda epimer R157836",O,0.01,0.006,M,M,CD,Q,M,O,551,71.0,0.01
MD0711130021GLCA1,GL,B48,Azoxystrobin,F,0.0023,0.0005,M,LU,,,M,O,556,52.0,25
MD0711130042GLCA1,GL,AEM,"Cyhalothrin, Lambda",O,0.078,0.006,M,M,CD,X,M,O,551,71.0,0.01
MD0712110039GLCA1,GL,ADG,Indoxacarb,I,0.25,0.005,M,LU,,,M,O,556,52.0,12
MD0710110039HYUS2,HY,297,Fluvalinate,O,0.0011,0.001,M,GN,,,SM,O,821,72.0,0.05
MD0711140001HYUS2,HY,124,Coumaphos,C,0.0011,0.001,M,GN,,,SM,O,821,72.0,0.15
MD0712050005HYUS2,HY,124,Coumaphos,C,0.0012,0.001,M,GN,,,SM,O,821,72.0,0.15
MD0706060001NEOH1,NE,B23,Fludioxonil,A,0.18,0.11,M,C,,Q,M,O,15,5.0,5
MD0707230005NEOH1,NE,B23,Fludioxonil,A,0.18,0.11,M,C,,Q,M,O,15,5.0,5
MD0707230036NEOH1,NE,165,Phosmet,C,0.037,0.003,M,CD,,,M,O,15,66.0,5
MD0707230036NEOH1,NE,B23,Fludioxonil,A,0.44,0.11,M,C,,,M,O,15,5.0,5
MD0707230036NEOH1,NE,B79,Trifloxystrobin,F,0.002,0.001,M,LU,,Q,H,O,15,52.0,2
MD0707230039NEOH1,NE,B23,Fludioxonil,A,0.42,0.11,M,C,,,M,O,15,5.0,5
MD0708270042NEOH1,NE,B23,Fludioxonil,A,0.91,0.11,M,C,,,M,O,15,5.0,5
MD0709170001NEOH1,NE,264,Propiconazole,L,0.22,0.036,M,C,,,M,O,15,5.0,2
MD0709170036NEOH1,NE,264,Propiconazole,L,0.06,0.036,M,C,,Q,M,O,15,5.0,2
MD0709170039NEOH1,NE,B23,Fludioxonil,A,0.69,0.11,M,C,,,M,O,15,5.0,5
MD0709170039NEOH1,NE,264,Propiconazole,L,0.27,0.036,M,C,,,M,O,15,5.0,2
MD0709180005NEOH1,NE,B23,Fludioxonil,A,0.18,0.11,M,C,,Q,M,O,15,5.0,5
MD0710010001NEOH1,NE,264,Propiconazole,L,0.34,0.036,M,C,,,M,O,15,5.0,2
MD0710010036NEOH1,NE,623,Propargite,I,1.2,0.031,M,C,,,M,O,15,30.0,4
MD0710010036NEOH1,NE,B23,Fludioxonil,A,0.41,0.11,M,C,,,M,O,15,5.0,5
MD0710010036NEOH1,NE,254,"Dicofol p,p'",A,0.03,0.018,M,C,,Q,M,O,15,5.0,10
MD0710010036NEOH1,NE,102,Carbaryl,E,0.027,0.006,M,LU,,,H,O,15,52.0,10
MD0710010036NEOH1,NE,165,Phosmet,C,0.016,0.003,M,C,,,M,O,15,66.0,5
MD0710010039NEOH1,NE,042,Azinphos methyl,C,0.005,0.003,M,C,,Q,M,O,15,66.0,2
MD0710010039NEOH1,NE,165,Phosmet,C,0.18,0.003,M,C,,,M,O,15,66.0,5
MD0705140024PCCA1,PC,B23,Fludioxonil,A,0.21,0.002,M,LU,,,SM,O,556,52.0,5
MD0706040039PCCA1,PC,B23,Fludioxonil,A,0.24,0.002,M,LU,,,SM,O,556,52.0,5
MD0707160001PCCA1,PC,B82,Bifenazate,F,0.033,0.02,M,MO,,Q,SM,O,552,7.0,2.5
MD0707160001PCCA1,PC,264,Propiconazole,L,0.033,0.02,M,MO,,Q,SM,O,552,7.0,2
MD0707160001PCCA1,PC,159,Methomyl,E,0.17,0.015,M,LU,,,M,O,556,52.0,5
MD0707160001PCCA1,PC,165,Phosmet,C,0.1,0.003,M,M,CD,,M,O,550,2.0,10
MD0707160001PCCA1,PC,B23,Fludioxonil,A,0.8,0.002,M,LU,M,,M,O,556,52.0,5
MD0707160021PCCA1,PC,AEM,"Cyhalothrin, Lambda",O,0.036,0.006,M,M,CD,,M,O,551,71.0,0.5
MD0707160021PCCA1,PC,B23,Fludioxonil,A,0.22,0.002,M,LU,M,,M,O,556,52.0,5
MD0707160021PCCA1,PC,B43,Thiamethoxam,A,0.0048,0.001,M,LU,,,M,O,556,52.0,0.5
MD0707160021PCCA1,PC,AEP,Clothianidin,F,0.015,0.002,M,LU,,,M,O,556,52.0,0.5
MD0707160021PCCA1,PC,165,Phosmet,C,0.012,0.003,M,C,,,M,O,550,2.0,10
MD0707160021PCCA1,PC,B75,Boscalid,A,0.059,0.0025,M,LU,,,M,O,556,52.0,1.7
MD0707160033PCCA1,PC,165,Phosmet,C,0.29,0.003,M,M,CD,,M,O,550,2.0,10
MD0707160033PCCA1,PC,264,Propiconazole,L,0.27,0.02,M,MO,,,SM,O,552,7.0,2
MD0707160033PCCA1,PC,B75,Boscalid,A,0.081,0.0025,M,LU,,,M,O,556,52.0,1.7
MD0707160033PCCA1,PC,B61,Pyraclostrobin,F,0.048,0.001,M,LU,,,M,O,556,52.0,0.9
MD0707160039PCCA1,PC,967,Imidacloprid,A,0.015,0.009,M,LU,,Q,M,O,556,52.0,3
MD0707160039PCCA1,PC,900,Endosulfan I,A,0.014,0.003,M,C,,,M,O,551,65.0,2
MD0707160039PCCA1,PC,160,Chlorpyrifos,C,0.003,0.002,M,C,,Q,M,O,550,2.0,0.1
MD0707160039PCCA1,PC,B23,Fludioxonil,A,0.031,0.002,M,LU,M,,M,O,556,52.0,5
MD0707160039PCCA1,PC,165,Phosmet,C,0.025,0.003,M,C,,,M,O,550,2.0,10
MD0708200005PCCA1,PC,165,Phosmet,C,0.13,0.003,M,M,CD,,M,O,550,2.0,10
MD0708200005PCCA1,PC,A30,Fenbuconazole,L,0.05,0.03,M,MO,,Q,SM,O,552,7.0,1
MD0708200033PCCA1,PC,222,Permethrin cis,O,0.1,0.012,M,M,CD,,SM,O,552,7.0,5
MD0708200033PCCA1,PC,011,Captan,A,0.092,0.012,M,M,CD,,M,O,551,65.0,50
MD0708200033PCCA1,PC,102,Carbaryl,E,0.003,0.002,M,LU,,Q,M,O,556,52.0,10
MD0708200033PCCA1,PC,624,Tetrahydrophthalimide (THPI),A,0.067,0.04,M,MO,,Q,SM,O,552,7.0,50
MD0708200033PCCA1,PC,ADE,Esfenvalerate+Fenvalerate Total,O,0.053,0.015,M,M,CD,,M,O,551,71.0,10
MD0708200033PCCA1,PC,B56,Pyridaben,A,0.025,0.015,M,MO,,Q,SM,O,552,7.0,2.5
MD0708200033PCCA1,PC,B23,Fludioxonil,A,0.14,0.002,M,LU,M,,M,O,556,52.0,5
MD0708200039PCCA1,PC,B23,Fludioxonil,A,1.7,0.002,M,LU,M,,M,O,556,52.0,5
MD0709050001PCCA1,PC,B61,Pyraclostrobin,F,0.075,0.001,M,LU,,,M,O,556,52.0,0.9
MD0709050001PCCA1,PC,165,Phosmet,C,0.053,0.003,M,C,,,M,O,550,2.0,10
MD0709050001PCCA1,PC,679,Myclobutanil,L,0.033,0.02,M,MO,,Q,SM,O,552,7.0,2
MD0709050001PCCA1,PC,159,Methomyl,E,0.025,0.015,M,LU,,Q,M,O,556,52.0,5
MD0709050001PCCA1,PC,011,Captan,A,0.02,0.012,M,C,,Q,M,O,551,65.0,50
MD0709050005PCCA1,PC,A30,Fenbuconazole,L,0.05,0.03,M,MO,,Q,SM,O,552,7.0,1
MD0709050005PCCA1,PC,165,Phosmet,C,0.12,0.003,M,C,,,M,O,550,2.0,10
MD0709050036PCCA1,PC,ADE,Esfenvalerate+Fenvalerate Total,O,0.092,0.015,M,M,CD,,M,O,551,71.0,10
MD0709050039PCCA1,PC,B23,Fludioxonil,A,0.24,0.002,M,LU,M,,M,O,556,52.0,5
MD0709050039PCCA1,PC,AES,Methoxyfenozide,I,0.051,0.001,M,LU,,,M,O,556,52.0,3
MD0709050039PCCA1,PC,900,Endosulfan I,A,0.014,0.003,M,M,CD,,M,O,551,65.0,2
MD0709050039PCCA1,PC,B48,Azoxystrobin,F,0.031,0.0005,M,LU,,,M,O,556,52.0,1.5
MD0709050039PCCA1,PC,901,Endosulfan II,A,0.029,0.004,M,M,CD,,M,O,551,65.0,2
MD0709050039PCCA1,PC,902,Endosulfan sulfate,A,0.026,0.004,M,M,CD,,M,O,551,65.0,2
MD0706060001NEOH1,NE,165,Phosmet,C,0.043,0.003,M,CD,,,M,O,15,66.0,5
MD0706060005NEOH1,NE,B23,Fludioxonil,A,0.18,0.11,M,C,,Q,M,O,15,5.0,5
MD0707230005NEOH1,NE,165,Phosmet,C,0.005,0.003,M,CD,,Q,M,O,15,66.0,5
MD0707230036NEUS5,NE,723,Formetanate hydrochloride,E,0.0055,0.0033,M,LS,,Q,M,O,819,51.0,4
MD0707230039NEOH1,NE,165,Phosmet,C,0.057,0.003,M,CD,,,M,O,15,66.0,5
MD0708270005NEOH1,NE,B23,Fludioxonil,A,0.18,0.11,M,C,,Q,M,O,15,5.0,5
MD0708270036NEOH1,NE,B23,Fludioxonil,A,0.18,0.11,M,C,,Q,M,O,15,5.0,5
MD0708270042NEOH1,NE,165,Phosmet,C,0.005,0.003,M,C,,Q,M,O,15,66.0,5
MD0709170001NEOH1,NE,165,Phosmet,C,0.1,0.003,M,C,,,M,O,15,66.0,5
MD0709170036NEOH1,NE,B23,Fludioxonil,A,0.18,0.11,M,C,,Q,M,O,15,5.0,5
MD0709170039NEOH1,NE,B61,Pyraclostrobin,F,0.058,0.035,M,MO,,Q,M,O,15,7.0,0.9
MD0709180005NEOH1,NE,165,Phosmet,C,0.028,0.003,M,C,,,M,O,15,66.0,5
MD0710010001NEOH1,NE,B23,Fludioxonil,A,1.1,0.11,M,C,,,M,O,15,5.0,5
MD0710010036NEOH1,NE,B61,Pyraclostrobin,F,0.058,0.035,M,MO,,Q,M,O,15,7.0,0.9
MD0710010039NEUS5,NE,723,Formetanate hydrochloride,E,0.0055,0.0033,M,LS,,Q,M,O,819,51.0,4
MD0705140001PCCA1,PC,B23,Fludioxonil,A,0.003,0.002,M,LU,,Q,SM,O,556,52.0,5
MD0705140024PCCA1,PC,165,Phosmet,C,0.008,0.005,M,C,,Q,M,O,550,2.0,10
MD0706040005PCCA1,PC,B23,Fludioxonil,A,0.79,0.002,M,LU,,,SM,O,556,52.0,5
MD0706040039PCCA1,PC,165,Phosmet,C,0.09,0.005,M,M,CD,,M,O,550,2.0,10
MD0707160001PCCA1,PC,160,Chlorpyrifos,C,0.003,0.002,M,M,CD,Q,M,O,550,2.0,0.1
MD0707160021PCCA1,PC,B61,Pyraclostrobin,F,0.042,0.001,M,LU,,,M,O,556,52.0,0.9
MD0707160033PCCA1,PC,B23,Fludioxonil,A,0.8,0.002,M,LU,M,,M,O,556,52.0,5
MD0707160039PCCA1,PC,901,Endosulfan II,A,0.021,0.004,M,M,CD,,M,O,551,65.0,2
MD0708200005PCCA1,PC,011,Captan,A,0.02,0.012,M,C,,Q,M,O,551,65.0,50
MD0708200033PCCA1,PC,223,Permethrin trans,O,0.12,0.012,M,M,CD,,SM,O,552,7.0,5
MD0708200036PCCA1,PC,B23,Fludioxonil,A,0.46,0.002,M,LU,M,,M,O,556,52.0,5
MD0708200039PCCA1,PC,165,Phosmet,C,0.011,0.003,M,C,,,M,O,550,2.0,10
MD0709050001PCCA1,PC,B75,Boscalid,A,0.13,0.0025,M,LU,,,M,O,556,52.0,1.7
MD0709050005PCCA1,PC,011,Captan,A,0.02,0.012,M,C,,Q,M,O,551,65.0,50
MD0709050036PCCA1,PC,B23,Fludioxonil,A,0.0074,0.002,M,LU,M,,M,O,556,52.0,5
MD0709050039PCCA1,PC,B79,Trifloxystrobin,F,0.025,0.0007,M,LU,,,M,O,556,52.0,2
MD0701170001PZCA1,PZ,902,Endosulfan sulfate,A,0.007,0.004,M,C,,Q,M,O,551,65.0,0.2
MD0701170039PZCA1,PZ,967,Imidacloprid,A,0.015,0.009,M,LU,,Q,SM,O,556,52.0,0.4
MD0702070001PZCA1,PZ,157,Thiabendazole,B,0.0039,0.001,M,LU,,,SM,O,556,52.0,10
MD0703120001PZCA1,PZ,B28,5-Hydroxythiabendazole,B,0.0085,0.001,M,LU,,,SM,O,556,52.0,10
MD0704110001PZCA1,PZ,B28,5-Hydroxythiabendazole,B,0.011,0.001,M,LU,,,SM,O,556,52.0,10
MD0704110042PZCA1,PZ,902,Endosulfan sulfate,A,0.007,0.004,M,C,,Q,M,O,551,65.0,0.2
MD0705160001PZCA1,PZ,157,Thiabendazole,B,0.025,0.001,M,LU,M,,SM,O,556,52.0,10
MD0705160042PZCA1,PZ,114,Chlorpropham,E,0.55,0.01,M,MO,,,SM,O,552,7.0,50
MD0706130001PZCA1,PZ,B28,5-Hydroxythiabendazole,B,0.028,0.001,M,LU,,,SM,O,556,52.0,10
MD0706130005PZCA1,PZ,114,Chlorpropham,E,0.9,0.01,M,MO,,,SM,O,552,7.0,50
MD0706130039PZCA1,PZ,114,Chlorpropham,E,0.58,0.01,M,MO,,,SM,O,552,7.0,50
MD0706130042PZCA1,PZ,B28,5-Hydroxythiabendazole,B,0.0047,0.001,M,LU,,,SM,O,556,52.0,10
MD0707110005PZCA1,PZ,902,Endosulfan sulfate,A,0.007,0.004,M,C,,Q,M,O,551,65.0,0.2
MD0707110039PZCA1,PZ,114,Chlorpropham,E,1.3,0.01,M,MO,,,SM,O,552,7.0,50
MD0707110042PZCA1,PZ,157,Thiabendazole,B,0.0037,0.001,M,LU,M,,SM,O,556,52.0,10
MD0708080005PZCA1,PZ,114,Chlorpropham,E,0.72,0.01,M,MO,,,SM,O,552,7.0,50
MD0708080039PZCA1,PZ,114,Chlorpropham,E,1.0,0.01,M,MO,,,SM,O,552,7.0,50
MD0709240005PZCA1,PZ,114,Chlorpropham,E,1.0,0.01,M,MO,,,SM,O,552,7.0,50
MD0709240039PZCA1,PZ,114,Chlorpropham,E,0.45,0.01,M,MO,,,SM,O,552,7.0,50
MD0709240042PZCA1,PZ,157,Thiabendazole,B,0.0099,0.001,M,LU,M,,M,O,556,52.0,10
MD0710030001PZCA1,PZ,157,Thiabendazole,B,0.0047,0.001,M,LU,M,,M,O,556,52.0,10
MD0710030005PZCA1,PZ,114,Chlorpropham,E,0.43,0.01,M,MO,,,SM,O,552,7.0,50
